47, src: h29, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 1121, fct: 121, recvtput: 7.26 Gbps, sendtput: 100.0 Gbps

69, src: h72, dst: h144, sport: 70, dport: 70, flowsize: 10, starttime: 1000, finishtime: 2120, fct: 1120, recvtput: -0.11 Gbps, sendtput: 0.99 Gbps

62, src: h58, dst: h144, sport: 63, dport: 63, flowsize: 10, starttime: 1000, finishtime: 2131, fct: 1131, recvtput: -0.12 Gbps, sendtput: 0.98 Gbps

87, src: h104, dst: h144, sport: 88, dport: 88, flowsize: 10, starttime: 1000, finishtime: 3044, fct: 2044, recvtput: -0.51 Gbps, sendtput: 0.5 Gbps

56, src: h45, dst: h144, sport: 57, dport: 57, flowsize: 10, starttime: 1000, finishtime: 3049, fct: 2049, recvtput: -0.51 Gbps, sendtput: 0.5 Gbps

79, src: h89, dst: h144, sport: 80, dport: 80, flowsize: 10, starttime: 1000, finishtime: 3107, fct: 2107, recvtput: -0.53 Gbps, sendtput: 0.5 Gbps

63, src: h59, dst: h144, sport: 64, dport: 64, flowsize: 10, starttime: 1000, finishtime: 3116, fct: 2116, recvtput: -0.53 Gbps, sendtput: 0.49 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 3123, fct: 2123, recvtput: -0.53 Gbps, sendtput: 0.49 Gbps

81, src: h91, dst: h144, sport: 82, dport: 82, flowsize: 10, starttime: 1000, finishtime: 3124, fct: 2124, recvtput: -0.53 Gbps, sendtput: 0.49 Gbps

94, src: h116, dst: h144, sport: 95, dport: 95, flowsize: 10, starttime: 1000, finishtime: 3128, fct: 2128, recvtput: -0.53 Gbps, sendtput: 0.49 Gbps

100, src: h122, dst: h144, sport: 101, dport: 101, flowsize: 10, starttime: 1000, finishtime: 3133, fct: 2133, recvtput: -0.53 Gbps, sendtput: 0.49 Gbps

88, src: h105, dst: h144, sport: 89, dport: 89, flowsize: 10, starttime: 1000, finishtime: 4046, fct: 3046, recvtput: -0.67 Gbps, sendtput: 0.33 Gbps

66, src: h69, dst: h144, sport: 67, dport: 67, flowsize: 10, starttime: 1000, finishtime: 4049, fct: 3049, recvtput: -0.67 Gbps, sendtput: 0.33 Gbps

57, src: h53, dst: h144, sport: 58, dport: 58, flowsize: 10, starttime: 1000, finishtime: 4050, fct: 3050, recvtput: -0.67 Gbps, sendtput: 0.33 Gbps

52, src: h41, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 4052, fct: 3052, recvtput: -0.67 Gbps, sendtput: 0.33 Gbps

90, src: h107, dst: h144, sport: 91, dport: 91, flowsize: 10, starttime: 1000, finishtime: 4102, fct: 3102, recvtput: -0.68 Gbps, sendtput: 0.33 Gbps

93, src: h115, dst: h144, sport: 94, dport: 94, flowsize: 10, starttime: 1000, finishtime: 4127, fct: 3127, recvtput: -0.68 Gbps, sendtput: 0.33 Gbps

96, src: h118, dst: h144, sport: 97, dport: 97, flowsize: 10, starttime: 1000, finishtime: 4133, fct: 3133, recvtput: -0.68 Gbps, sendtput: 0.33 Gbps

53, src: h42, dst: h144, sport: 54, dport: 54, flowsize: 10, starttime: 1000, finishtime: 5054, fct: 4054, recvtput: -0.75 Gbps, sendtput: 0.25 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 10, starttime: 1000, finishtime: 5059, fct: 4059, recvtput: -0.75 Gbps, sendtput: 0.25 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 5060, fct: 4060, recvtput: -0.75 Gbps, sendtput: 0.25 Gbps

40, src: h22, dst: h144, sport: 41, dport: 41, flowsize: 10, starttime: 1000, finishtime: 5061, fct: 4061, recvtput: -0.75 Gbps, sendtput: 0.25 Gbps

45, src: h27, dst: h144, sport: 46, dport: 46, flowsize: 10, starttime: 1000, finishtime: 5062, fct: 4062, recvtput: -0.75 Gbps, sendtput: 0.25 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 1000, finishtime: 5063, fct: 4063, recvtput: -0.75 Gbps, sendtput: 0.25 Gbps

49, src: h38, dst: h144, sport: 50, dport: 50, flowsize: 10, starttime: 1000, finishtime: 5103, fct: 4103, recvtput: -0.76 Gbps, sendtput: 0.25 Gbps

86, src: h103, dst: h144, sport: 87, dport: 87, flowsize: 10, starttime: 1000, finishtime: 5106, fct: 4106, recvtput: -0.76 Gbps, sendtput: 0.25 Gbps

78, src: h88, dst: h144, sport: 79, dport: 79, flowsize: 10, starttime: 1000, finishtime: 5107, fct: 4107, recvtput: -0.76 Gbps, sendtput: 0.25 Gbps

77, src: h87, dst: h144, sport: 78, dport: 78, flowsize: 10, starttime: 1000, finishtime: 5116, fct: 4116, recvtput: -0.76 Gbps, sendtput: 0.25 Gbps

60, src: h56, dst: h144, sport: 61, dport: 61, flowsize: 10, starttime: 1000, finishtime: 5123, fct: 4123, recvtput: -0.76 Gbps, sendtput: 0.25 Gbps

102, src: h124, dst: h144, sport: 103, dport: 103, flowsize: 10, starttime: 1000, finishtime: 5125, fct: 4125, recvtput: -0.76 Gbps, sendtput: 0.25 Gbps

64, src: h60, dst: h144, sport: 65, dport: 65, flowsize: 10, starttime: 1000, finishtime: 6060, fct: 5060, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

41, src: h23, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 6061, fct: 5061, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

37, src: h12, dst: h144, sport: 38, dport: 38, flowsize: 10, starttime: 1000, finishtime: 6062, fct: 5062, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

39, src: h21, dst: h144, sport: 40, dport: 40, flowsize: 10, starttime: 1000, finishtime: 6063, fct: 5063, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

50, src: h39, dst: h144, sport: 51, dport: 51, flowsize: 10, starttime: 1000, finishtime: 6071, fct: 5071, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

58, src: h54, dst: h144, sport: 59, dport: 59, flowsize: 10, starttime: 1000, finishtime: 6089, fct: 5089, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

67, src: h70, dst: h144, sport: 68, dport: 68, flowsize: 10, starttime: 1000, finishtime: 6097, fct: 5097, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

95, src: h117, dst: h144, sport: 96, dport: 96, flowsize: 10, starttime: 1000, finishtime: 6105, fct: 5105, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

89, src: h106, dst: h144, sport: 90, dport: 90, flowsize: 10, starttime: 1000, finishtime: 6106, fct: 5106, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 1000, finishtime: 6107, fct: 5107, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

55, src: h44, dst: h144, sport: 56, dport: 56, flowsize: 10, starttime: 1000, finishtime: 6108, fct: 5108, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

44, src: h26, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 1000, finishtime: 6109, fct: 5109, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

48, src: h37, dst: h144, sport: 49, dport: 49, flowsize: 10, starttime: 1000, finishtime: 6110, fct: 5110, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

33, src: h8, dst: h144, sport: 34, dport: 34, flowsize: 10, starttime: 1000, finishtime: 6124, fct: 5124, recvtput: -0.8 Gbps, sendtput: 0.2 Gbps

76, src: h86, dst: h144, sport: 77, dport: 77, flowsize: 10, starttime: 1000, finishtime: 6145, fct: 5145, recvtput: -0.81 Gbps, sendtput: 0.2 Gbps

59, src: h55, dst: h144, sport: 60, dport: 60, flowsize: 10, starttime: 1000, finishtime: 7066, fct: 6066, recvtput: -0.84 Gbps, sendtput: 0.17 Gbps

43, src: h25, dst: h144, sport: 44, dport: 44, flowsize: 10, starttime: 1000, finishtime: 7067, fct: 6067, recvtput: -0.84 Gbps, sendtput: 0.17 Gbps

61, src: h57, dst: h144, sport: 62, dport: 62, flowsize: 10, starttime: 1000, finishtime: 7068, fct: 6068, recvtput: -0.84 Gbps, sendtput: 0.17 Gbps

71, src: h74, dst: h144, sport: 72, dport: 72, flowsize: 10, starttime: 1000, finishtime: 7069, fct: 6069, recvtput: -0.84 Gbps, sendtput: 0.17 Gbps

68, src: h71, dst: h144, sport: 69, dport: 69, flowsize: 10, starttime: 1000, finishtime: 7070, fct: 6070, recvtput: -0.84 Gbps, sendtput: 0.17 Gbps

73, src: h76, dst: h144, sport: 74, dport: 74, flowsize: 10, starttime: 1000, finishtime: 7075, fct: 6075, recvtput: -0.84 Gbps, sendtput: 0.17 Gbps

70, src: h73, dst: h144, sport: 71, dport: 71, flowsize: 10, starttime: 1000, finishtime: 7076, fct: 6076, recvtput: -0.84 Gbps, sendtput: 0.17 Gbps

54, src: h43, dst: h144, sport: 55, dport: 55, flowsize: 10, starttime: 1000, finishtime: 7078, fct: 6078, recvtput: -0.84 Gbps, sendtput: 0.17 Gbps

97, src: h119, dst: h144, sport: 98, dport: 98, flowsize: 10, starttime: 1000, finishtime: 7156, fct: 6156, recvtput: -0.84 Gbps, sendtput: 0.16 Gbps

9, src: h18, dst: h138, sport: 10, dport: 10, flowsize: 5000, starttime: 0, finishtime: 7663, fct: 7663, recvtput: 64.25 Gbps, sendtput: 65.44 Gbps

101, src: h123, dst: h144, sport: 102, dport: 102, flowsize: 10, starttime: 1000, finishtime: 8097, fct: 7097, recvtput: -0.86 Gbps, sendtput: 0.14 Gbps

98, src: h120, dst: h144, sport: 10, dport: 10, flowsize: 10, starttime: 1000, finishtime: 8098, fct: 7098, recvtput: -0.86 Gbps, sendtput: 0.14 Gbps

80, src: h90, dst: h144, sport: 81, dport: 81, flowsize: 10, starttime: 1000, finishtime: 8101, fct: 7101, recvtput: -0.86 Gbps, sendtput: 0.14 Gbps

82, src: h92, dst: h144, sport: 83, dport: 83, flowsize: 10, starttime: 1000, finishtime: 8102, fct: 7102, recvtput: -0.86 Gbps, sendtput: 0.14 Gbps

35, src: h10, dst: h144, sport: 36, dport: 36, flowsize: 10, starttime: 1000, finishtime: 8104, fct: 7104, recvtput: -0.86 Gbps, sendtput: 0.14 Gbps

65, src: h61, dst: h144, sport: 66, dport: 66, flowsize: 10, starttime: 1000, finishtime: 8107, fct: 7107, recvtput: -0.86 Gbps, sendtput: 0.14 Gbps

