34, src: h22, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 100, finishtime: 168, fct: 68, recvtput: 13.71 Gbps, sendtput: 100.0 Gbps

39, src: h53, dst: h144, sport: 40, dport: 40, flowsize: 10, starttime: 200, finishtime: 277, fct: 77, recvtput: 11.99 Gbps, sendtput: 100.0 Gbps

43, src: h70, dst: h144, sport: 44, dport: 44, flowsize: 10, starttime: 200, finishtime: 278, fct: 78, recvtput: 11.82 Gbps, sendtput: 100.0 Gbps

41, src: h55, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 200, finishtime: 280, fct: 80, recvtput: 11.5 Gbps, sendtput: 100.0 Gbps

40, src: h54, dst: h144, sport: 41, dport: 41, flowsize: 10, starttime: 200, finishtime: 281, fct: 81, recvtput: 11.35 Gbps, sendtput: 100.0 Gbps

42, src: h69, dst: h144, sport: 43, dport: 43, flowsize: 10, starttime: 200, finishtime: 282, fct: 82, recvtput: 11.2 Gbps, sendtput: 100.0 Gbps

44, src: h71, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 200, finishtime: 291, fct: 91, recvtput: 9.99 Gbps, sendtput: 100.0 Gbps

45, src: h85, dst: h144, sport: 46, dport: 46, flowsize: 10, starttime: 200, finishtime: 292, fct: 92, recvtput: 9.87 Gbps, sendtput: 100.0 Gbps

51, src: h115, dst: h144, sport: 52, dport: 52, flowsize: 10, starttime: 300, finishtime: 395, fct: 95, recvtput: 9.53 Gbps, sendtput: 100.0 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 100, finishtime: 1146, fct: 1046, recvtput: -0.04 Gbps, sendtput: 0.99 Gbps

35, src: h23, dst: h144, sport: 36, dport: 36, flowsize: 10, starttime: 100, finishtime: 1152, fct: 1052, recvtput: -0.05 Gbps, sendtput: 0.99 Gbps

37, src: h38, dst: h144, sport: 38, dport: 38, flowsize: 10, starttime: 100, finishtime: 1153, fct: 1053, recvtput: -0.05 Gbps, sendtput: 0.99 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 100, finishtime: 1154, fct: 1054, recvtput: -0.05 Gbps, sendtput: 0.99 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 100, finishtime: 1157, fct: 1057, recvtput: -0.05 Gbps, sendtput: 0.99 Gbps

