34, src: h22, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 1155, fct: 155, recvtput: 6.45 Gbps, sendtput: 100.0 Gbps

39, src: h53, dst: h144, sport: 40, dport: 40, flowsize: 10, starttime: 1000, finishtime: 2034, fct: 1034, recvtput: 0.97 Gbps, sendtput: 0.99 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 2052, fct: 1052, recvtput: 0.95 Gbps, sendtput: 0.99 Gbps

37, src: h38, dst: h144, sport: 38, dport: 38, flowsize: 10, starttime: 1000, finishtime: 2056, fct: 1056, recvtput: 0.95 Gbps, sendtput: 0.99 Gbps

51, src: h115, dst: h144, sport: 52, dport: 52, flowsize: 10, starttime: 1000, finishtime: 2064, fct: 1064, recvtput: 0.94 Gbps, sendtput: 0.99 Gbps

53, src: h117, dst: h144, sport: 54, dport: 54, flowsize: 10, starttime: 1000, finishtime: 2071, fct: 1071, recvtput: 0.93 Gbps, sendtput: 0.99 Gbps

42, src: h69, dst: h144, sport: 43, dport: 43, flowsize: 10, starttime: 1000, finishtime: 2072, fct: 1072, recvtput: 0.93 Gbps, sendtput: 0.99 Gbps

48, src: h101, dst: h144, sport: 49, dport: 49, flowsize: 10, starttime: 1000, finishtime: 2073, fct: 1073, recvtput: 0.93 Gbps, sendtput: 0.99 Gbps

50, src: h103, dst: h144, sport: 51, dport: 51, flowsize: 10, starttime: 1000, finishtime: 2074, fct: 1074, recvtput: 0.93 Gbps, sendtput: 0.99 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 1000, finishtime: 2075, fct: 1075, recvtput: 0.93 Gbps, sendtput: 0.99 Gbps

46, src: h86, dst: h144, sport: 47, dport: 47, flowsize: 10, starttime: 1000, finishtime: 2126, fct: 1126, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

49, src: h102, dst: h144, sport: 50, dport: 50, flowsize: 10, starttime: 1000, finishtime: 2127, fct: 1127, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

43, src: h70, dst: h144, sport: 44, dport: 44, flowsize: 10, starttime: 1000, finishtime: 2128, fct: 1128, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

44, src: h71, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 1000, finishtime: 2129, fct: 1129, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

35, src: h23, dst: h144, sport: 36, dport: 36, flowsize: 10, starttime: 1000, finishtime: 2130, fct: 1130, recvtput: 0.88 Gbps, sendtput: 0.98 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 1000, finishtime: 2131, fct: 1131, recvtput: 0.88 Gbps, sendtput: 0.98 Gbps

47, src: h87, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 2133, fct: 1133, recvtput: 0.88 Gbps, sendtput: 0.98 Gbps

54, src: h118, dst: h144, sport: 55, dport: 55, flowsize: 10, starttime: 1000, finishtime: 2134, fct: 1134, recvtput: 0.88 Gbps, sendtput: 0.98 Gbps

55, src: h119, dst: h144, sport: 56, dport: 56, flowsize: 10, starttime: 1000, finishtime: 2135, fct: 1135, recvtput: 0.88 Gbps, sendtput: 0.98 Gbps

45, src: h85, dst: h144, sport: 46, dport: 46, flowsize: 10, starttime: 1000, finishtime: 2136, fct: 1136, recvtput: 0.88 Gbps, sendtput: 0.98 Gbps

41, src: h55, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 2137, fct: 1137, recvtput: 0.88 Gbps, sendtput: 0.98 Gbps

40, src: h54, dst: h144, sport: 41, dport: 41, flowsize: 10, starttime: 1000, finishtime: 2140, fct: 1140, recvtput: 0.88 Gbps, sendtput: 0.98 Gbps

33, src: h21, dst: h144, sport: 34, dport: 34, flowsize: 10, starttime: 1000, finishtime: 2146, fct: 1146, recvtput: 0.87 Gbps, sendtput: 0.98 Gbps

52, src: h116, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 2150, fct: 1150, recvtput: 0.87 Gbps, sendtput: 0.98 Gbps

36, src: h37, dst: h144, sport: 37, dport: 37, flowsize: 10, starttime: 1000, finishtime: 2157, fct: 1157, recvtput: 0.86 Gbps, sendtput: 0.98 Gbps

38, src: h39, dst: h144, sport: 39, dport: 39, flowsize: 10, starttime: 1000, finishtime: 2159, fct: 1159, recvtput: 0.86 Gbps, sendtput: 0.98 Gbps

9, src: h18, dst: h138, sport: 10, dport: 10, flowsize: 5000, starttime: 0, finishtime: 8236, fct: 8236, recvtput: 60.71 Gbps, sendtput: 61.01 Gbps

27, src: h68, dst: h141, sport: 28, dport: 28, flowsize: 5000, starttime: 0, finishtime: 8602, fct: 8602, recvtput: 58.13 Gbps, sendtput: 58.38 Gbps

28, src: h84, dst: h142, sport: 29, dport: 29, flowsize: 5000, starttime: 0, finishtime: 9463, fct: 9463, recvtput: 52.84 Gbps, sendtput: 53.01 Gbps

22, src: h114, dst: h136, sport: 23, dport: 23, flowsize: 5000, starttime: 0, finishtime: 10330, fct: 10330, recvtput: 48.4 Gbps, sendtput: 48.59 Gbps

16, src: h19, dst: h130, sport: 17, dport: 17, flowsize: 5000, starttime: 0, finishtime: 10551, fct: 10551, recvtput: 47.39 Gbps, sendtput: 47.49 Gbps

24, src: h20, dst: h138, sport: 25, dport: 25, flowsize: 5000, starttime: 0, finishtime: 11601, fct: 11601, recvtput: 43.1 Gbps, sendtput: 43.18 Gbps

3, src: h49, dst: h132, sport: 4, dport: 4, flowsize: 5000, starttime: 0, finishtime: 12308, fct: 12308, recvtput: 40.62 Gbps, sendtput: 40.76 Gbps

2, src: h33, dst: h131, sport: 3, dport: 3, flowsize: 5000, starttime: 0, finishtime: 12531, fct: 12531, recvtput: 39.9 Gbps, sendtput: 40.12 Gbps

14, src: h98, dst: h143, sport: 15, dport: 15, flowsize: 5000, starttime: 0, finishtime: 12908, fct: 12908, recvtput: 38.74 Gbps, sendtput: 38.87 Gbps

11, src: h50, dst: h140, sport: 12, dport: 12, flowsize: 5000, starttime: 0, finishtime: 13298, fct: 13298, recvtput: 37.6 Gbps, sendtput: 37.67 Gbps

25, src: h36, dst: h139, sport: 26, dport: 26, flowsize: 5000, starttime: 0, finishtime: 13613, fct: 13613, recvtput: 36.73 Gbps, sendtput: 36.79 Gbps

8, src: h2, dst: h137, sport: 9, dport: 9, flowsize: 5000, starttime: 0, finishtime: 14348, fct: 14348, recvtput: 34.85 Gbps, sendtput: 34.96 Gbps

23, src: h4, dst: h137, sport: 24, dport: 24, flowsize: 5000, starttime: 0, finishtime: 15220, fct: 15220, recvtput: 32.85 Gbps, sendtput: 32.9 Gbps

18, src: h51, dst: h132, sport: 19, dport: 19, flowsize: 5000, starttime: 0, finishtime: 15793, fct: 15793, recvtput: 31.66 Gbps, sendtput: 31.7 Gbps

15, src: h3, dst: h129, sport: 16, dport: 16, flowsize: 5000, starttime: 0, finishtime: 16167, fct: 16167, recvtput: 30.93 Gbps, sendtput: 31.0 Gbps

0, src: h1, dst: h129, sport: 1, dport: 1, flowsize: 5000, starttime: 0, finishtime: 16673, fct: 16673, recvtput: 29.99 Gbps, sendtput: 30.03 Gbps

6, src: h97, dst: h135, sport: 7, dport: 7, flowsize: 5000, starttime: 0, finishtime: 16941, fct: 16941, recvtput: 29.51 Gbps, sendtput: 29.59 Gbps

1, src: h17, dst: h130, sport: 2, dport: 2, flowsize: 5000, starttime: 0, finishtime: 17448, fct: 17448, recvtput: 28.66 Gbps, sendtput: 28.72 Gbps

12, src: h66, dst: h141, sport: 13, dport: 13, flowsize: 5000, starttime: 0, finishtime: 18234, fct: 18234, recvtput: 27.42 Gbps, sendtput: 27.48 Gbps

20, src: h83, dst: h134, sport: 21, dport: 21, flowsize: 5000, starttime: 0, finishtime: 18630, fct: 18630, recvtput: 26.84 Gbps, sendtput: 26.89 Gbps

10, src: h34, dst: h139, sport: 11, dport: 11, flowsize: 5000, starttime: 0, finishtime: 18812, fct: 18812, recvtput: 26.58 Gbps, sendtput: 26.61 Gbps

17, src: h35, dst: h131, sport: 18, dport: 18, flowsize: 5000, starttime: 0, finishtime: 19370, fct: 19370, recvtput: 25.81 Gbps, sendtput: 25.86 Gbps

21, src: h99, dst: h135, sport: 22, dport: 22, flowsize: 5000, starttime: 0, finishtime: 19704, fct: 19704, recvtput: 25.38 Gbps, sendtput: 25.42 Gbps

19, src: h67, dst: h133, sport: 20, dport: 20, flowsize: 5000, starttime: 0, finishtime: 21156, fct: 21156, recvtput: 23.63 Gbps, sendtput: 23.68 Gbps

4, src: h65, dst: h133, sport: 5, dport: 5, flowsize: 5000, starttime: 0, finishtime: 21648, fct: 21648, recvtput: 23.1 Gbps, sendtput: 23.12 Gbps

7, src: h113, dst: h136, sport: 8, dport: 8, flowsize: 5000, starttime: 0, finishtime: 24078, fct: 24078, recvtput: 20.77 Gbps, sendtput: 20.78 Gbps

26, src: h52, dst: h140, sport: 27, dport: 27, flowsize: 5000, starttime: 0, finishtime: 24100, fct: 24100, recvtput: 20.75 Gbps, sendtput: 20.77 Gbps

13, src: h82, dst: h142, sport: 14, dport: 14, flowsize: 5000, starttime: 0, finishtime: 25756, fct: 25756, recvtput: 19.41 Gbps, sendtput: 19.43 Gbps

