54, src: h37, dst: h144, sport: 55, dport: 55, flowsize: 10, starttime: 1000, finishtime: 1155, fct: 155, recvtput: 6.45 Gbps, sendtput: 100.0 Gbps

91, src: h86, dst: h144, sport: 92, dport: 92, flowsize: 10, starttime: 1000, finishtime: 2082, fct: 1082, recvtput: 0.92 Gbps, sendtput: 0.99 Gbps

68, src: h55, dst: h144, sport: 69, dport: 69, flowsize: 10, starttime: 1000, finishtime: 2093, fct: 1093, recvtput: 0.91 Gbps, sendtput: 0.99 Gbps

72, src: h59, dst: h144, sport: 73, dport: 73, flowsize: 10, starttime: 1000, finishtime: 2111, fct: 1111, recvtput: 0.9 Gbps, sendtput: 0.98 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 2162, fct: 1162, recvtput: 0.86 Gbps, sendtput: 0.98 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 10, starttime: 1000, finishtime: 3045, fct: 2045, recvtput: 0.49 Gbps, sendtput: 0.5 Gbps

86, src: h77, dst: h144, sport: 87, dport: 87, flowsize: 10, starttime: 1000, finishtime: 3097, fct: 2097, recvtput: 0.48 Gbps, sendtput: 0.5 Gbps

42, src: h21, dst: h144, sport: 43, dport: 43, flowsize: 10, starttime: 1000, finishtime: 3116, fct: 2116, recvtput: 0.47 Gbps, sendtput: 0.49 Gbps

84, src: h75, dst: h144, sport: 85, dport: 85, flowsize: 10, starttime: 1000, finishtime: 3161, fct: 2161, recvtput: 0.46 Gbps, sendtput: 0.49 Gbps

120, src: h121, dst: h144, sport: 121, dport: 121, flowsize: 10, starttime: 1000, finishtime: 3164, fct: 2164, recvtput: 0.46 Gbps, sendtput: 0.49 Gbps

90, src: h85, dst: h144, sport: 91, dport: 91, flowsize: 10, starttime: 1000, finishtime: 3171, fct: 2171, recvtput: 0.46 Gbps, sendtput: 0.49 Gbps

101, src: h96, dst: h144, sport: 102, dport: 102, flowsize: 10, starttime: 1000, finishtime: 3174, fct: 2174, recvtput: 0.46 Gbps, sendtput: 0.49 Gbps

63, src: h46, dst: h144, sport: 64, dport: 64, flowsize: 10, starttime: 1000, finishtime: 4045, fct: 3045, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

104, src: h103, dst: h144, sport: 105, dport: 105, flowsize: 10, starttime: 1000, finishtime: 4047, fct: 3047, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

96, src: h91, dst: h144, sport: 97, dport: 97, flowsize: 10, starttime: 1000, finishtime: 4051, fct: 3051, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

98, src: h93, dst: h144, sport: 10, dport: 10, flowsize: 10, starttime: 1000, finishtime: 4063, fct: 3063, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

41, src: h16, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 4085, fct: 3085, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

110, src: h109, dst: h144, sport: 111, dport: 111, flowsize: 10, starttime: 1000, finishtime: 4108, fct: 3108, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

44, src: h23, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 1000, finishtime: 4139, fct: 3139, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

124, src: h125, dst: h144, sport: 125, dport: 125, flowsize: 10, starttime: 1000, finishtime: 4151, fct: 3151, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 4157, fct: 3157, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

89, src: h80, dst: h144, sport: 90, dport: 90, flowsize: 10, starttime: 1000, finishtime: 4162, fct: 3162, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

109, src: h108, dst: h144, sport: 110, dport: 110, flowsize: 10, starttime: 1000, finishtime: 4163, fct: 3163, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

113, src: h112, dst: h144, sport: 114, dport: 114, flowsize: 10, starttime: 1000, finishtime: 4178, fct: 3178, recvtput: 0.31 Gbps, sendtput: 0.33 Gbps

61, src: h44, dst: h144, sport: 62, dport: 62, flowsize: 10, starttime: 1000, finishtime: 4191, fct: 3191, recvtput: 0.31 Gbps, sendtput: 0.33 Gbps

56, src: h39, dst: h144, sport: 57, dport: 57, flowsize: 10, starttime: 1000, finishtime: 5052, fct: 4052, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

59, src: h42, dst: h144, sport: 60, dport: 60, flowsize: 10, starttime: 1000, finishtime: 5056, fct: 4056, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

73, src: h60, dst: h144, sport: 74, dport: 74, flowsize: 10, starttime: 1000, finishtime: 5057, fct: 4057, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

37, src: h12, dst: h144, sport: 38, dport: 38, flowsize: 10, starttime: 1000, finishtime: 5059, fct: 4059, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

55, src: h38, dst: h144, sport: 56, dport: 56, flowsize: 10, starttime: 1000, finishtime: 5061, fct: 4061, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

107, src: h106, dst: h144, sport: 108, dport: 108, flowsize: 10, starttime: 1000, finishtime: 5064, fct: 4064, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

57, src: h40, dst: h144, sport: 58, dport: 58, flowsize: 10, starttime: 1000, finishtime: 5067, fct: 4067, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

75, src: h62, dst: h144, sport: 76, dport: 76, flowsize: 10, starttime: 1000, finishtime: 5068, fct: 4068, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

62, src: h45, dst: h144, sport: 63, dport: 63, flowsize: 10, starttime: 1000, finishtime: 5069, fct: 4069, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

52, src: h31, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 5071, fct: 4071, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

71, src: h58, dst: h144, sport: 72, dport: 72, flowsize: 10, starttime: 1000, finishtime: 5072, fct: 4072, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

66, src: h53, dst: h144, sport: 67, dport: 67, flowsize: 10, starttime: 1000, finishtime: 5075, fct: 4075, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

50, src: h29, dst: h144, sport: 51, dport: 51, flowsize: 10, starttime: 1000, finishtime: 5076, fct: 4076, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

60, src: h43, dst: h144, sport: 61, dport: 61, flowsize: 10, starttime: 1000, finishtime: 5078, fct: 4078, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

79, src: h70, dst: h144, sport: 80, dport: 80, flowsize: 10, starttime: 1000, finishtime: 5080, fct: 4080, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

83, src: h74, dst: h144, sport: 84, dport: 84, flowsize: 10, starttime: 1000, finishtime: 5084, fct: 4084, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

102, src: h101, dst: h144, sport: 103, dport: 103, flowsize: 10, starttime: 1000, finishtime: 5106, fct: 4106, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

119, src: h120, dst: h144, sport: 120, dport: 120, flowsize: 10, starttime: 1000, finishtime: 5119, fct: 4119, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

93, src: h88, dst: h144, sport: 94, dport: 94, flowsize: 10, starttime: 1000, finishtime: 5131, fct: 4131, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

95, src: h90, dst: h144, sport: 96, dport: 96, flowsize: 10, starttime: 1000, finishtime: 5132, fct: 4132, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

65, src: h48, dst: h144, sport: 66, dport: 66, flowsize: 10, starttime: 1000, finishtime: 5133, fct: 4133, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

97, src: h92, dst: h144, sport: 98, dport: 98, flowsize: 10, starttime: 1000, finishtime: 5166, fct: 4166, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

100, src: h95, dst: h144, sport: 101, dport: 101, flowsize: 10, starttime: 1000, finishtime: 5168, fct: 4168, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

81, src: h72, dst: h144, sport: 82, dport: 82, flowsize: 10, starttime: 1000, finishtime: 6060, fct: 5060, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

78, src: h69, dst: h144, sport: 79, dport: 79, flowsize: 10, starttime: 1000, finishtime: 6066, fct: 5066, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

69, src: h56, dst: h144, sport: 70, dport: 70, flowsize: 10, starttime: 1000, finishtime: 6083, fct: 5083, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

47, src: h26, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 6088, fct: 5088, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

112, src: h111, dst: h144, sport: 113, dport: 113, flowsize: 10, starttime: 1000, finishtime: 6094, fct: 5094, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 1000, finishtime: 6104, fct: 5104, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

115, src: h116, dst: h144, sport: 116, dport: 116, flowsize: 10, starttime: 1000, finishtime: 6105, fct: 5105, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

39, src: h14, dst: h144, sport: 40, dport: 40, flowsize: 10, starttime: 1000, finishtime: 6108, fct: 5108, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 1000, finishtime: 6109, fct: 5109, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

74, src: h61, dst: h144, sport: 75, dport: 75, flowsize: 10, starttime: 1000, finishtime: 6128, fct: 5128, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

46, src: h25, dst: h144, sport: 47, dport: 47, flowsize: 10, starttime: 1000, finishtime: 6132, fct: 5132, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

43, src: h22, dst: h144, sport: 44, dport: 44, flowsize: 10, starttime: 1000, finishtime: 6133, fct: 5133, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

87, src: h78, dst: h144, sport: 88, dport: 88, flowsize: 10, starttime: 1000, finishtime: 6134, fct: 5134, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

127, src: h128, dst: h144, sport: 128, dport: 128, flowsize: 10, starttime: 1000, finishtime: 6135, fct: 5135, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

53, src: h32, dst: h144, sport: 54, dport: 54, flowsize: 10, starttime: 1000, finishtime: 6137, fct: 5137, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

99, src: h94, dst: h144, sport: 100, dport: 100, flowsize: 10, starttime: 1000, finishtime: 6144, fct: 5144, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

77, src: h64, dst: h144, sport: 78, dport: 78, flowsize: 10, starttime: 1000, finishtime: 7066, fct: 6066, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

58, src: h41, dst: h144, sport: 59, dport: 59, flowsize: 10, starttime: 1000, finishtime: 7067, fct: 6067, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

88, src: h79, dst: h144, sport: 89, dport: 89, flowsize: 10, starttime: 1000, finishtime: 7069, fct: 6069, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

76, src: h63, dst: h144, sport: 77, dport: 77, flowsize: 10, starttime: 1000, finishtime: 7070, fct: 6070, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

49, src: h28, dst: h144, sport: 50, dport: 50, flowsize: 10, starttime: 1000, finishtime: 7086, fct: 6086, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

111, src: h110, dst: h144, sport: 112, dport: 112, flowsize: 10, starttime: 1000, finishtime: 7088, fct: 6088, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

122, src: h123, dst: h144, sport: 123, dport: 123, flowsize: 10, starttime: 1000, finishtime: 7101, fct: 6101, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

105, src: h104, dst: h144, sport: 106, dport: 106, flowsize: 10, starttime: 1000, finishtime: 7109, fct: 6109, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

116, src: h117, dst: h144, sport: 117, dport: 117, flowsize: 10, starttime: 1000, finishtime: 7111, fct: 6111, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

51, src: h30, dst: h144, sport: 52, dport: 52, flowsize: 10, starttime: 1000, finishtime: 7142, fct: 6142, recvtput: 0.16 Gbps, sendtput: 0.16 Gbps

114, src: h115, dst: h144, sport: 115, dport: 115, flowsize: 10, starttime: 1000, finishtime: 7153, fct: 6153, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

85, src: h76, dst: h144, sport: 86, dport: 86, flowsize: 10, starttime: 1000, finishtime: 7157, fct: 6157, recvtput: 0.16 Gbps, sendtput: 0.16 Gbps

82, src: h73, dst: h144, sport: 83, dport: 83, flowsize: 10, starttime: 1000, finishtime: 7167, fct: 6167, recvtput: 0.16 Gbps, sendtput: 0.16 Gbps

70, src: h57, dst: h144, sport: 71, dport: 71, flowsize: 10, starttime: 1000, finishtime: 7169, fct: 6169, recvtput: 0.16 Gbps, sendtput: 0.16 Gbps

103, src: h102, dst: h144, sport: 104, dport: 104, flowsize: 10, starttime: 1000, finishtime: 7172, fct: 6172, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

11, src: h50, dst: h140, sport: 12, dport: 12, flowsize: 5000, starttime: 0, finishtime: 7472, fct: 7472, recvtput: 66.92 Gbps, sendtput: 67.11 Gbps

108, src: h107, dst: h144, sport: 109, dport: 109, flowsize: 10, starttime: 1000, finishtime: 8085, fct: 7085, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

94, src: h89, dst: h144, sport: 95, dport: 95, flowsize: 10, starttime: 1000, finishtime: 8089, fct: 7089, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

67, src: h54, dst: h144, sport: 68, dport: 68, flowsize: 10, starttime: 1000, finishtime: 8090, fct: 7090, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

80, src: h71, dst: h144, sport: 81, dport: 81, flowsize: 10, starttime: 1000, finishtime: 8093, fct: 7093, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

123, src: h124, dst: h144, sport: 124, dport: 124, flowsize: 10, starttime: 1000, finishtime: 8095, fct: 7095, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

33, src: h8, dst: h144, sport: 34, dport: 34, flowsize: 10, starttime: 1000, finishtime: 8097, fct: 7097, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

92, src: h87, dst: h144, sport: 93, dport: 93, flowsize: 10, starttime: 1000, finishtime: 8099, fct: 7099, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

40, src: h15, dst: h144, sport: 41, dport: 41, flowsize: 10, starttime: 1000, finishtime: 8110, fct: 7110, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

118, src: h119, dst: h144, sport: 119, dport: 119, flowsize: 10, starttime: 1000, finishtime: 8123, fct: 7123, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

48, src: h27, dst: h144, sport: 49, dport: 49, flowsize: 10, starttime: 1000, finishtime: 8140, fct: 7140, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

106, src: h105, dst: h144, sport: 107, dport: 107, flowsize: 10, starttime: 1000, finishtime: 8150, fct: 7150, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

45, src: h24, dst: h144, sport: 46, dport: 46, flowsize: 10, starttime: 1000, finishtime: 8163, fct: 7163, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

117, src: h118, dst: h144, sport: 118, dport: 118, flowsize: 10, starttime: 1000, finishtime: 8186, fct: 7186, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

64, src: h47, dst: h144, sport: 65, dport: 65, flowsize: 10, starttime: 1000, finishtime: 9104, fct: 8104, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

36, src: h11, dst: h144, sport: 37, dport: 37, flowsize: 10, starttime: 1000, finishtime: 9113, fct: 8113, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

35, src: h10, dst: h144, sport: 36, dport: 36, flowsize: 10, starttime: 1000, finishtime: 9115, fct: 8115, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

121, src: h122, dst: h144, sport: 122, dport: 122, flowsize: 10, starttime: 1000, finishtime: 9126, fct: 8126, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

125, src: h126, dst: h144, sport: 126, dport: 126, flowsize: 10, starttime: 1000, finishtime: 9131, fct: 8131, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

126, src: h127, dst: h144, sport: 127, dport: 127, flowsize: 10, starttime: 1000, finishtime: 9132, fct: 8132, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

28, src: h84, dst: h142, sport: 29, dport: 29, flowsize: 5000, starttime: 0, finishtime: 9618, fct: 9618, recvtput: 51.99 Gbps, sendtput: 52.16 Gbps

22, src: h114, dst: h136, sport: 23, dport: 23, flowsize: 5000, starttime: 0, finishtime: 10338, fct: 10338, recvtput: 48.37 Gbps, sendtput: 48.5 Gbps

27, src: h68, dst: h141, sport: 28, dport: 28, flowsize: 5000, starttime: 0, finishtime: 11503, fct: 11503, recvtput: 43.47 Gbps, sendtput: 43.69 Gbps

25, src: h36, dst: h139, sport: 26, dport: 26, flowsize: 5000, starttime: 0, finishtime: 13326, fct: 13326, recvtput: 37.52 Gbps, sendtput: 37.61 Gbps

0, src: h1, dst: h129, sport: 1, dport: 1, flowsize: 5000, starttime: 0, finishtime: 13759, fct: 13759, recvtput: 36.34 Gbps, sendtput: 36.4 Gbps

24, src: h20, dst: h138, sport: 25, dport: 25, flowsize: 5000, starttime: 0, finishtime: 14206, fct: 14206, recvtput: 35.2 Gbps, sendtput: 35.27 Gbps

8, src: h2, dst: h137, sport: 9, dport: 9, flowsize: 5000, starttime: 0, finishtime: 14978, fct: 14978, recvtput: 33.38 Gbps, sendtput: 33.46 Gbps

23, src: h4, dst: h137, sport: 24, dport: 24, flowsize: 5000, starttime: 0, finishtime: 15027, fct: 15027, recvtput: 33.27 Gbps, sendtput: 33.32 Gbps

9, src: h18, dst: h138, sport: 10, dport: 10, flowsize: 5000, starttime: 0, finishtime: 15221, fct: 15221, recvtput: 32.85 Gbps, sendtput: 32.9 Gbps

16, src: h19, dst: h130, sport: 17, dport: 17, flowsize: 5000, starttime: 0, finishtime: 15239, fct: 15239, recvtput: 32.81 Gbps, sendtput: 32.91 Gbps

14, src: h98, dst: h143, sport: 15, dport: 15, flowsize: 5000, starttime: 0, finishtime: 15425, fct: 15425, recvtput: 32.41 Gbps, sendtput: 32.51 Gbps

3, src: h49, dst: h132, sport: 4, dport: 4, flowsize: 5000, starttime: 0, finishtime: 15551, fct: 15551, recvtput: 32.15 Gbps, sendtput: 32.23 Gbps

2, src: h33, dst: h131, sport: 3, dport: 3, flowsize: 5000, starttime: 0, finishtime: 15589, fct: 15589, recvtput: 32.07 Gbps, sendtput: 32.16 Gbps

20, src: h83, dst: h134, sport: 21, dport: 21, flowsize: 5000, starttime: 0, finishtime: 16671, fct: 16671, recvtput: 29.99 Gbps, sendtput: 30.06 Gbps

15, src: h3, dst: h129, sport: 16, dport: 16, flowsize: 5000, starttime: 0, finishtime: 16941, fct: 16941, recvtput: 29.51 Gbps, sendtput: 29.55 Gbps

10, src: h34, dst: h139, sport: 11, dport: 11, flowsize: 5000, starttime: 0, finishtime: 17425, fct: 17425, recvtput: 28.69 Gbps, sendtput: 28.73 Gbps

18, src: h51, dst: h132, sport: 19, dport: 19, flowsize: 5000, starttime: 0, finishtime: 17778, fct: 17778, recvtput: 28.12 Gbps, sendtput: 28.16 Gbps

19, src: h67, dst: h133, sport: 20, dport: 20, flowsize: 5000, starttime: 0, finishtime: 18095, fct: 18095, recvtput: 27.63 Gbps, sendtput: 27.68 Gbps

