73, src: h116, dst: h144, sport: 74, dport: 74, flowsize: 10, starttime: 1000, finishtime: 1136, fct: 136, recvtput: 6.35 Gbps, sendtput: 100.0 Gbps

52, src: h57, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 1166, fct: 166, recvtput: 5.02 Gbps, sendtput: 100.0 Gbps

76, src: h119, dst: h144, sport: 77, dport: 77, flowsize: 10, starttime: 1000, finishtime: 2061, fct: 1061, recvtput: -0.06 Gbps, sendtput: 0.99 Gbps

71, src: h106, dst: h144, sport: 72, dport: 72, flowsize: 10, starttime: 1000, finishtime: 2085, fct: 1085, recvtput: -0.08 Gbps, sendtput: 0.96 Gbps

42, src: h37, dst: h144, sport: 43, dport: 43, flowsize: 10, starttime: 1000, finishtime: 2226, fct: 1226, recvtput: -0.18 Gbps, sendtput: 0.87 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 2228, fct: 1228, recvtput: -0.19 Gbps, sendtput: 0.86 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 2229, fct: 1229, recvtput: -0.19 Gbps, sendtput: 0.86 Gbps

39, src: h24, dst: h144, sport: 40, dport: 40, flowsize: 10, starttime: 1000, finishtime: 2231, fct: 1231, recvtput: -0.19 Gbps, sendtput: 0.86 Gbps

41, src: h26, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 2233, fct: 1233, recvtput: -0.19 Gbps, sendtput: 0.86 Gbps

51, src: h56, dst: h144, sport: 52, dport: 52, flowsize: 10, starttime: 1000, finishtime: 2234, fct: 1234, recvtput: -0.19 Gbps, sendtput: 0.86 Gbps

47, src: h42, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 2240, fct: 1240, recvtput: -0.19 Gbps, sendtput: 0.85 Gbps

46, src: h41, dst: h144, sport: 47, dport: 47, flowsize: 10, starttime: 1000, finishtime: 2242, fct: 1242, recvtput: -0.19 Gbps, sendtput: 0.85 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 1000, finishtime: 2249, fct: 1249, recvtput: -0.2 Gbps, sendtput: 0.84 Gbps

70, src: h105, dst: h144, sport: 71, dport: 71, flowsize: 10, starttime: 1000, finishtime: 2253, fct: 1253, recvtput: -0.2 Gbps, sendtput: 0.84 Gbps

56, src: h71, dst: h144, sport: 57, dport: 57, flowsize: 10, starttime: 1000, finishtime: 2255, fct: 1255, recvtput: -0.2 Gbps, sendtput: 0.84 Gbps

60, src: h85, dst: h144, sport: 61, dport: 61, flowsize: 10, starttime: 1000, finishtime: 2259, fct: 1259, recvtput: -0.21 Gbps, sendtput: 0.84 Gbps

69, src: h104, dst: h144, sport: 70, dport: 70, flowsize: 10, starttime: 1000, finishtime: 2261, fct: 1261, recvtput: -0.21 Gbps, sendtput: 0.84 Gbps

68, src: h103, dst: h144, sport: 69, dport: 69, flowsize: 10, starttime: 1000, finishtime: 2269, fct: 1269, recvtput: -0.21 Gbps, sendtput: 0.83 Gbps

74, src: h117, dst: h144, sport: 75, dport: 75, flowsize: 10, starttime: 1000, finishtime: 2271, fct: 1271, recvtput: -0.21 Gbps, sendtput: 0.83 Gbps

37, src: h22, dst: h144, sport: 38, dport: 38, flowsize: 10, starttime: 1000, finishtime: 2293, fct: 1293, recvtput: -0.23 Gbps, sendtput: 0.81 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 1000, finishtime: 2295, fct: 1295, recvtput: -0.23 Gbps, sendtput: 0.81 Gbps

63, src: h88, dst: h144, sport: 64, dport: 64, flowsize: 10, starttime: 1000, finishtime: 2296, fct: 1296, recvtput: -0.23 Gbps, sendtput: 0.8 Gbps

58, src: h73, dst: h144, sport: 59, dport: 59, flowsize: 10, starttime: 1000, finishtime: 2297, fct: 1297, recvtput: -0.23 Gbps, sendtput: 0.8 Gbps

66, src: h101, dst: h144, sport: 67, dport: 67, flowsize: 10, starttime: 1000, finishtime: 2298, fct: 1298, recvtput: -0.23 Gbps, sendtput: 0.8 Gbps

43, src: h38, dst: h144, sport: 44, dport: 44, flowsize: 10, starttime: 1000, finishtime: 2299, fct: 1299, recvtput: -0.23 Gbps, sendtput: 0.8 Gbps

44, src: h39, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 1000, finishtime: 2300, fct: 1300, recvtput: -0.23 Gbps, sendtput: 0.79 Gbps

36, src: h21, dst: h144, sport: 37, dport: 37, flowsize: 10, starttime: 1000, finishtime: 2301, fct: 1301, recvtput: -0.23 Gbps, sendtput: 0.79 Gbps

55, src: h70, dst: h144, sport: 56, dport: 56, flowsize: 10, starttime: 1000, finishtime: 2302, fct: 1302, recvtput: -0.23 Gbps, sendtput: 0.79 Gbps

48, src: h53, dst: h144, sport: 49, dport: 49, flowsize: 10, starttime: 1000, finishtime: 2304, fct: 1304, recvtput: -0.23 Gbps, sendtput: 0.79 Gbps

