flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h19,h79,1443,1443,46
h2,h71,1418,1418,46
h20,h36,316,316,46
h27,h70,291,291,46
h28,h17,1326,1326,46
h29,h67,96,96,46
h31,h63,396,396,46
h31,h76,328,328,46
h5,h5,871,871,46
h8,h76,1245,1245,46
h9,h48,480,480,46
h1,h102,695,695,45
h11,h52,326,326,45
h12,h56,589,589,45
h12,h77,600,600,45
h12,h83,102,102,45
h15,h8,1304,1304,45
h16,h48,1036,1036,45
h19,h28,462,462,45
h23,h124,1095,1095,45
h24,h80,532,532,45
h26,h48,1079,1079,45
h28,h79,38,38,45
h3,h126,1056,1056,45
h30,h129,864,864,45
h5,h128,1233,1233,45
h9,h125,1078,1078,45
h9,h16,781,781,45
h9,h99,1075,1075,45
h10,h141,744,744,44
h11,h49,772,772,44
h16,h127,1010,1010,44
h16,h141,463,463,44
h18,h134,832,832,44
h19,h26,1196,1196,44
h2,h22,1361,1361,44
h22,h13,649,649,44
h22,h24,729,729,44
h25,h60,1387,1387,44
h25,h9,1270,1270,44
h27,h132,47,47,44
h29,h20,461,461,44
h30,h124,1263,1263,44
h31,h60,701,701,44
h6,h74,699,699,44
h9,h15,7,7,44
h1,h70,830,830,43
h11,h46,598,598,43
h13,h6,828,828,43
h15,h90,426,426,43
h17,h28,110,110,43
h17,h60,469,469,43
h18,h108,846,846,43
h19,h19,195,195,43
h19,h23,719,719,43
h19,h35,486,486,43
h2,h121,730,730,43
h2,h139,1225,1225,43
h20,h80,852,852,43
h24,h143,994,994,43
h27,h131,559,559,43
h27,h28,1067,1067,43
h3,h121,521,521,43
h4,h21,964,964,43
h4,h40,756,756,43
h4,h5,94,94,43
h6,h15,1051,1051,43
h9,h22,485,485,43
h1,h140,48,48,42
h1,h44,771,771,42
h10,h102,1019,1019,42
h11,h119,256,256,42
h12,h144,823,823,42
h15,h48,160,160,42
h15,h9,1317,1317,42
h18,h46,1162,1162,42
h18,h54,1156,1156,42
h2,h30,1105,1105,42
h22,h131,299,299,42
h25,h12,1202,1202,42
h26,h90,232,232,42
h27,h129,1238,1238,42
h4,h142,442,442,42
