87, src: h104, dst: h144, sport: 88, dport: 88, flowsize: 20, starttime: 1000, finishtime: 1187, fct: 187, recvtput: 10.7 Gbps, sendtput: 100.0 Gbps

47, src: h29, dst: h144, sport: 48, dport: 48, flowsize: 20, starttime: 1000, finishtime: 2242, fct: 1242, recvtput: 1.61 Gbps, sendtput: 1.94 Gbps

69, src: h72, dst: h144, sport: 70, dport: 70, flowsize: 20, starttime: 1000, finishtime: 2244, fct: 1244, recvtput: 1.61 Gbps, sendtput: 1.94 Gbps

56, src: h45, dst: h144, sport: 57, dport: 57, flowsize: 20, starttime: 1000, finishtime: 3055, fct: 2055, recvtput: 0.97 Gbps, sendtput: 0.98 Gbps

62, src: h58, dst: h144, sport: 63, dport: 63, flowsize: 20, starttime: 1000, finishtime: 3204, fct: 2204, recvtput: 0.91 Gbps, sendtput: 0.98 Gbps

63, src: h59, dst: h144, sport: 64, dport: 64, flowsize: 20, starttime: 1000, finishtime: 3229, fct: 2229, recvtput: 0.9 Gbps, sendtput: 0.98 Gbps

79, src: h89, dst: h144, sport: 80, dport: 80, flowsize: 20, starttime: 1000, finishtime: 3244, fct: 2244, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

94, src: h116, dst: h144, sport: 95, dport: 95, flowsize: 20, starttime: 1000, finishtime: 3245, fct: 2245, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

81, src: h91, dst: h144, sport: 82, dport: 82, flowsize: 20, starttime: 1000, finishtime: 3246, fct: 2246, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

100, src: h122, dst: h144, sport: 101, dport: 101, flowsize: 20, starttime: 1000, finishtime: 3247, fct: 2247, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 20, starttime: 1000, finishtime: 4092, fct: 3092, recvtput: 0.65 Gbps, sendtput: 0.66 Gbps

66, src: h69, dst: h144, sport: 67, dport: 67, flowsize: 20, starttime: 1000, finishtime: 4114, fct: 3114, recvtput: 0.64 Gbps, sendtput: 0.66 Gbps

