flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h26,h16,1163,1163,38
h28,h11,1150,1150,38
h28,h137,702,702,38
h30,h38,790,790,38
h31,h124,227,227,38
h31,h60,701,701,38
h5,h63,432,432,38
h6,h82,844,844,38
h7,h65,431,431,38
h12,h80,716,716,37
h13,h131,588,588,37
h15,h23,605,605,37
h17,h134,924,924,37
h19,h13,1231,1231,37
h2,h139,37,37,37
h20,h58,331,331,37
h25,h107,409,409,37
h27,h4,381,381,37
h28,h68,977,977,37
h29,h105,1462,1462,37
h29,h94,983,983,37
h30,h2,1219,1219,37
h31,h76,328,328,37
h32,h39,1459,1459,37
h4,h21,964,964,37
h7,h105,475,475,37
h8,h76,1245,1245,37
h10,h43,619,619,36
h10,h9,1168,1168,36
h12,h144,823,823,36
h13,h85,1308,1308,36
h14,h60,361,361,36
h17,h72,1465,1465,36
h2,h21,770,770,36
h24,h143,994,994,36
h26,h97,608,608,36
h28,h32,434,434,36
h29,h124,1223,1223,36
h3,h121,602,602,36
h30,h24,905,905,36
h31,h117,338,338,36
h31,h130,302,302,36
h31,h68,1490,1490,36
h5,h128,1233,1233,36
h7,h41,568,568,36
h9,h22,485,485,36
h1,h126,1171,1171,35
h1,h134,918,918,35
h10,h63,545,545,35
h11,h68,633,633,35
h12,h140,473,473,35
h12,h42,1360,1360,35
h15,h133,1397,1397,35
h16,h51,1334,1334,35
h2,h131,80,80,35
h21,h121,1370,1370,35
h21,h73,445,445,35
h21,h94,1487,1487,35
h22,h142,620,620,35
h28,h49,1287,1287,35
h3,h69,107,107,35
h32,h58,429,429,35
h4,h1,345,345,35
h4,h59,29,29,35
h5,h28,674,674,35
h9,h81,277,277,35
h10,h141,744,744,34
h10,h70,984,984,34
h12,h132,562,562,34
h13,h35,531,531,34
h13,h6,828,828,34
h13,h69,860,860,34
h14,h71,33,33,34
h19,h57,623,623,34
h20,h80,852,852,34
h23,h38,1161,1161,34
h23,h49,569,569,34
h23,h98,663,663,34
h24,h38,292,292,34
h25,h108,551,551,34
h25,h46,1290,1290,34
h26,h90,1114,1114,34
h27,h28,1067,1067,34
h27,h80,1512,1512,34
h28,h131,1215,1215,34
h28,h20,812,812,34
h29,h120,362,362,34
h32,h121,357,357,34
h32,h144,969,969,34
h4,h142,442,442,34
h6,h138,727,727,34
h8,h70,1341,1341,34
h8,h73,802,802,34
h9,h17,271,271,34
h1,h70,830,830,33
h11,h38,1124,1124,33
h11,h82,355,355,33
h12,h56,1408,1408,33
h15,h45,1475,1475,33
h15,h9,1317,1317,33
h16,h129,330,330,33
h18,h91,529,529,33
h19,h112,356,356,33
h2,h139,1225,1225,33
h2,h30,1105,1105,33
h2,h4,972,972,33
h20,h39,1199,1199,33
h20,h89,459,459,33
h20,h92,1009,1009,33
h21,h58,809,809,33
h3,h5,1303,1303,33
h30,h103,179,179,33
h30,h23,1174,1174,33
h31,h63,396,396,33
h32,h42,150,150,33
h4,h40,756,756,33
h4,h81,1005,1005,33
h5,h49,1388,1388,33
h5,h88,757,757,33
h6,h53,725,725,33
h6,h54,1367,1367,33
h8,h114,988,988,33
h8,h93,1132,1132,33
h9,h51,607,607,33
h9,h58,664,664,33
h1,h138,1510,1510,32
h12,h26,280,280,32
h13,h62,1280,1280,32
h13,h97,996,996,32
h14,h107,472,472,32
h15,h10,453,453,32
h15,h20,254,254,32
h18,h105,673,673,32
h2,h128,114,114,32
h21,h127,687,687,32
h21,h143,1239,1239,32
h22,h24,729,729,32
h3,h34,98,98,32
h31,h129,36,36,32
h31,h58,113,113,32
h4,h60,1374,1374,32
h7,h100,1469,1469,32
h7,h78,260,260,32
h8,h102,764,764,32
h8,h21,257,257,32
h10,h102,1019,1019,31
h11,h30,360,360,31
h13,h111,481,481,31
h14,h112,945,945,31
h17,h85,640,640,31
h18,h108,846,846,31
h18,h119,787,787,31
h2,h81,1043,1043,31
h25,h60,1387,1387,31
h25,h95,1077,1077,31
h4,h9,1212,1212,31
h7,h72,182,182,31
h9,h67,352,352,31
h10,h127,965,965,30
h10,h32,1070,1070,30
h10,h40,1081,1081,30
h11,h1,1450,1450,30
h11,h52,326,326,30
h12,h111,1113,1113,30
h13,h93,344,344,30
h17,h83,1226,1226,30
h19,h112,1378,1378,30
h19,h114,978,978,30
h19,h47,915,915,30
h21,h10,606,606,30
h27,h28,758,758,30
h28,h17,1326,1326,30
h31,h92,323,323,30
h32,h133,751,751,30
h32,h29,517,517,30
h4,h105,253,253,30
h4,h7,713,713,30
h9,h125,1078,1078,30
h9,h54,1208,1208,30
h11,h24,651,651,29
h12,h79,980,980,29
h13,h97,341,341,29
h16,h127,1010,1010,29
h18,h98,74,74,29
h22,h115,1398,1398,29
h22,h40,470,470,29
h24,h87,1518,1518,29
h27,h131,559,559,29
h29,h82,510,510,29
h3,h121,521,521,29
h3,h133,1508,1508,29
h3,h139,1065,1065,29
h30,h128,922,922,29
h30,h129,864,864,29
h5,h40,547,547,29
h6,h15,1051,1051,29
h7,h15,457,457,29
h8,h35,1207,1207,29
h9,h116,317,317,29
h9,h48,480,480,29
h1,h44,771,771,28
h10,h75,641,641,28
h11,h117,456,456,28
h11,h144,1411,1411,28
h13,h58,1521,1521,28
h15,h33,1364,1364,28
h19,h23,719,719,28
h2,h71,884,884,28
h20,h74,204,204,28
h22,h119,1426,1426,28
h25,h128,506,506,28
h27,h129,1238,1238,28
h27,h51,908,908,28
h28,h80,116,116,28
h3,h126,1056,1056,28
h32,h11,1206,1206,28
h4,h123,816,816,28
h4,h2,247,247,28
h4,h22,642,642,28
h6,h74,699,699,28
