30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 1152, fct: 152, recvtput: 6.58 Gbps, sendtput: 100.0 Gbps

53, src: h117, dst: h144, sport: 54, dport: 54, flowsize: 10, starttime: 1000, finishtime: 1158, fct: 158, recvtput: 6.33 Gbps, sendtput: 100.0 Gbps

48, src: h101, dst: h144, sport: 49, dport: 49, flowsize: 10, starttime: 1000, finishtime: 1160, fct: 160, recvtput: 6.25 Gbps, sendtput: 100.0 Gbps

50, src: h103, dst: h144, sport: 51, dport: 51, flowsize: 10, starttime: 1000, finishtime: 1161, fct: 161, recvtput: 6.21 Gbps, sendtput: 100.0 Gbps

34, src: h22, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 1197, fct: 197, recvtput: 5.08 Gbps, sendtput: 100.0 Gbps

39, src: h53, dst: h144, sport: 40, dport: 40, flowsize: 10, starttime: 1000, finishtime: 1198, fct: 198, recvtput: 5.05 Gbps, sendtput: 100.0 Gbps

51, src: h115, dst: h144, sport: 52, dport: 52, flowsize: 10, starttime: 1000, finishtime: 1200, fct: 200, recvtput: 5.0 Gbps, sendtput: 100.0 Gbps

49, src: h102, dst: h144, sport: 50, dport: 50, flowsize: 10, starttime: 1000, finishtime: 2095, fct: 1095, recvtput: 0.91 Gbps, sendtput: 0.99 Gbps

44, src: h71, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 1000, finishtime: 2097, fct: 1097, recvtput: 0.91 Gbps, sendtput: 0.99 Gbps

35, src: h23, dst: h144, sport: 36, dport: 36, flowsize: 10, starttime: 1000, finishtime: 2098, fct: 1098, recvtput: 0.91 Gbps, sendtput: 0.99 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 1000, finishtime: 2100, fct: 1100, recvtput: 0.91 Gbps, sendtput: 0.99 Gbps

54, src: h118, dst: h144, sport: 55, dport: 55, flowsize: 10, starttime: 1000, finishtime: 2105, fct: 1105, recvtput: 0.9 Gbps, sendtput: 0.99 Gbps

45, src: h85, dst: h144, sport: 46, dport: 46, flowsize: 10, starttime: 1000, finishtime: 2116, fct: 1116, recvtput: 0.9 Gbps, sendtput: 0.99 Gbps

41, src: h55, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 2117, fct: 1117, recvtput: 0.9 Gbps, sendtput: 0.99 Gbps

37, src: h38, dst: h144, sport: 38, dport: 38, flowsize: 10, starttime: 1000, finishtime: 2118, fct: 1118, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

40, src: h54, dst: h144, sport: 41, dport: 41, flowsize: 10, starttime: 1000, finishtime: 2119, fct: 1119, recvtput: 0.89 Gbps, sendtput: 0.99 Gbps

42, src: h69, dst: h144, sport: 43, dport: 43, flowsize: 10, starttime: 1000, finishtime: 2125, fct: 1125, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 1000, finishtime: 2126, fct: 1126, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

33, src: h21, dst: h144, sport: 34, dport: 34, flowsize: 10, starttime: 1000, finishtime: 2142, fct: 1142, recvtput: 0.88 Gbps, sendtput: 0.98 Gbps

46, src: h86, dst: h144, sport: 47, dport: 47, flowsize: 10, starttime: 1000, finishtime: 2146, fct: 1146, recvtput: 0.87 Gbps, sendtput: 0.98 Gbps

43, src: h70, dst: h144, sport: 44, dport: 44, flowsize: 10, starttime: 1000, finishtime: 2147, fct: 1147, recvtput: 0.87 Gbps, sendtput: 0.98 Gbps

52, src: h116, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 2148, fct: 1148, recvtput: 0.87 Gbps, sendtput: 0.98 Gbps

47, src: h87, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 2152, fct: 1152, recvtput: 0.87 Gbps, sendtput: 0.98 Gbps

55, src: h119, dst: h144, sport: 56, dport: 56, flowsize: 10, starttime: 1000, finishtime: 2153, fct: 1153, recvtput: 0.87 Gbps, sendtput: 0.98 Gbps

36, src: h37, dst: h144, sport: 37, dport: 37, flowsize: 10, starttime: 1000, finishtime: 2161, fct: 1161, recvtput: 0.86 Gbps, sendtput: 0.98 Gbps

38, src: h39, dst: h144, sport: 39, dport: 39, flowsize: 10, starttime: 1000, finishtime: 2162, fct: 1162, recvtput: 0.86 Gbps, sendtput: 0.98 Gbps

28, src: h84, dst: h142, sport: 29, dport: 29, flowsize: 5000, starttime: 0, finishtime: 5640, fct: 5640, recvtput: 88.65 Gbps, sendtput: 89.0 Gbps

11, src: h50, dst: h140, sport: 12, dport: 12, flowsize: 5000, starttime: 0, finishtime: 5788, fct: 5788, recvtput: 86.39 Gbps, sendtput: 86.73 Gbps

22, src: h114, dst: h136, sport: 23, dport: 23, flowsize: 5000, starttime: 0, finishtime: 7665, fct: 7665, recvtput: 65.23 Gbps, sendtput: 65.66 Gbps

18, src: h51, dst: h132, sport: 19, dport: 19, flowsize: 5000, starttime: 0, finishtime: 7928, fct: 7928, recvtput: 63.07 Gbps, sendtput: 63.44 Gbps

20, src: h83, dst: h134, sport: 21, dport: 21, flowsize: 5000, starttime: 0, finishtime: 9031, fct: 9031, recvtput: 55.36 Gbps, sendtput: 55.66 Gbps

6, src: h97, dst: h135, sport: 7, dport: 7, flowsize: 5000, starttime: 0, finishtime: 10083, fct: 10083, recvtput: 49.59 Gbps, sendtput: 49.7 Gbps

8, src: h2, dst: h137, sport: 9, dport: 9, flowsize: 5000, starttime: 0, finishtime: 10570, fct: 10570, recvtput: 47.3 Gbps, sendtput: 47.48 Gbps

27, src: h68, dst: h141, sport: 28, dport: 28, flowsize: 5000, starttime: 0, finishtime: 10696, fct: 10696, recvtput: 46.75 Gbps, sendtput: 46.86 Gbps

9, src: h18, dst: h138, sport: 10, dport: 10, flowsize: 5000, starttime: 0, finishtime: 11719, fct: 11719, recvtput: 42.67 Gbps, sendtput: 42.86 Gbps

15, src: h3, dst: h129, sport: 16, dport: 16, flowsize: 5000, starttime: 0, finishtime: 11903, fct: 11903, recvtput: 42.01 Gbps, sendtput: 42.17 Gbps

3, src: h49, dst: h132, sport: 4, dport: 4, flowsize: 5000, starttime: 0, finishtime: 11951, fct: 11951, recvtput: 41.84 Gbps, sendtput: 41.91 Gbps

10, src: h34, dst: h139, sport: 11, dport: 11, flowsize: 5000, starttime: 0, finishtime: 12233, fct: 12233, recvtput: 40.87 Gbps, sendtput: 41.02 Gbps

14, src: h98, dst: h143, sport: 15, dport: 15, flowsize: 5000, starttime: 0, finishtime: 12310, fct: 12310, recvtput: 40.62 Gbps, sendtput: 40.73 Gbps

0, src: h1, dst: h129, sport: 1, dport: 1, flowsize: 5000, starttime: 0, finishtime: 12384, fct: 12384, recvtput: 40.37 Gbps, sendtput: 40.5 Gbps

24, src: h20, dst: h138, sport: 25, dport: 25, flowsize: 5000, starttime: 0, finishtime: 12393, fct: 12393, recvtput: 40.35 Gbps, sendtput: 40.42 Gbps

13, src: h82, dst: h142, sport: 14, dport: 14, flowsize: 5000, starttime: 0, finishtime: 17923, fct: 17923, recvtput: 27.9 Gbps, sendtput: 27.95 Gbps

19, src: h67, dst: h133, sport: 20, dport: 20, flowsize: 5000, starttime: 0, finishtime: 20028, fct: 20028, recvtput: 24.97 Gbps, sendtput: 25.02 Gbps

23, src: h4, dst: h137, sport: 24, dport: 24, flowsize: 5000, starttime: 0, finishtime: 21218, fct: 21218, recvtput: 23.56 Gbps, sendtput: 23.6 Gbps

26, src: h52, dst: h140, sport: 27, dport: 27, flowsize: 5000, starttime: 0, finishtime: 23727, fct: 23727, recvtput: 21.07 Gbps, sendtput: 21.11 Gbps

1, src: h17, dst: h130, sport: 2, dport: 2, flowsize: 5000, starttime: 0, finishtime: 23786, fct: 23786, recvtput: 21.02 Gbps, sendtput: 21.06 Gbps

17, src: h35, dst: h131, sport: 18, dport: 18, flowsize: 5000, starttime: 0, finishtime: 25786, fct: 25786, recvtput: 19.39 Gbps, sendtput: 19.42 Gbps

25, src: h36, dst: h139, sport: 26, dport: 26, flowsize: 5000, starttime: 0, finishtime: 34413, fct: 34413, recvtput: 14.53 Gbps, sendtput: 14.55 Gbps

7, src: h113, dst: h136, sport: 8, dport: 8, flowsize: 5000, starttime: 0, finishtime: 34802, fct: 34802, recvtput: 14.37 Gbps, sendtput: 14.39 Gbps

2, src: h33, dst: h131, sport: 3, dport: 3, flowsize: 5000, starttime: 0, finishtime: 35012, fct: 35012, recvtput: 14.28 Gbps, sendtput: 14.29 Gbps

21, src: h99, dst: h135, sport: 22, dport: 22, flowsize: 5000, starttime: 0, finishtime: 35511, fct: 35511, recvtput: 14.08 Gbps, sendtput: 14.09 Gbps

5, src: h81, dst: h134, sport: 6, dport: 6, flowsize: 5000, starttime: 0, finishtime: 46665, fct: 46665, recvtput: 10.71 Gbps, sendtput: 10.73 Gbps

12, src: h66, dst: h141, sport: 13, dport: 13, flowsize: 5000, starttime: 0, finishtime: 48033, fct: 48033, recvtput: 10.41 Gbps, sendtput: 10.42 Gbps

29, src: h100, dst: h143, sport: 30, dport: 30, flowsize: 5000, starttime: 0, finishtime: 48584, fct: 48584, recvtput: 10.29 Gbps, sendtput: 10.3 Gbps

4, src: h65, dst: h133, sport: 5, dport: 5, flowsize: 5000, starttime: 0, finishtime: 51891, fct: 51891, recvtput: 9.64 Gbps, sendtput: 9.64 Gbps

16, src: h19, dst: h130, sport: 17, dport: 17, flowsize: 5000, starttime: 0, finishtime: 53090, fct: 53090, recvtput: 9.42 Gbps, sendtput: 9.42 Gbps

