queueLength sharedOccupancy averageQueueLength averageOccupancy drop
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
1 1 0.0645 0.0645 0
0 1 0.0604 0.1249 0
0 0 0.0565 0.1168 0
1 1 0.1173 0.1738 0
0 1 0.1098 0.2271 0
1 2 0.1672 0.3415 0
1 1 0.2209 0.384 0
0 1 0.2067 0.4237 0
1 2 0.2579 0.5254 0
1 1 0.3057 0.556 0
0 1 0.286 0.5847 0
1 2 0.3321 0.676 0
1 1 0.3752 0.6969 0
0 1 0.351 0.7164 0
1 2 0.3928 0.7992 0
1 1 0.432 0.8122 0
0 1 0.4041 0.8243 0
1 2 0.4426 0.9002 0
1 1 0.4785 0.9066 0
0 1 0.4477 0.9126 0
1 2 0.4833 0.9828 0
1 1 0.5166 0.9839 0
0 1 0.4833 0.9849 0
1 2 0.5166 1.0504 0
1 1 0.5478 1.0472 0
0 1 0.5125 1.0441 0
1 2 0.5439 1.1058 0
1 1 0.5734 1.099 0
0 1 0.5364 1.0926 0
1 2 0.5663 1.1511 0
1 1 0.5943 1.1414 0
0 1 0.5559 1.1323 0
1 2 0.5846 1.1882 0
1 1 0.6114 1.1761 0
0 1 0.5719 1.1647 0
1 2 0.5995 1.2186 0
1 1 0.6254 1.2045 0
0 1 0.585 1.1913 0
1 2 0.6118 1.2435 0
1 1 0.6369 1.2278 0
0 1 0.5958 1.2131 0
1 2 0.6218 1.2639 0
1 1 0.6462 1.2468 0
0 1 0.6045 1.2309 0
1 2 0.6301 1.2805 0
1 1 0.6539 1.2624 0
0 1 0.6117 1.2455 0
1 2 0.6368 1.2942 0
1 1 0.6602 1.2752 0
0 1 0.6176 1.2574 0
1 2 0.6423 1.3054 0
0 1 0.6009 1.2857 0
0 0 0.5621 1.2027 0
1 1 0.5903 1.1896 0
0 1 0.5523 1.1774 0
0 0 0.5166 1.1014 0
1 1 0.5478 1.0949 0
2 2 0.6415 1.1533 0
0 2 0.6001 1.2079 0
2 3 0.6904 1.3235 0
2 2 0.7749 1.3672 0
3 3 0.9185 1.4725 0
4 4 1.1173 1.6356 0
0 4 1.0452 1.7881 0
4 5 1.2358 1.9953 0
4 4 1.4142 2.1247 0
5 5 1.6455 2.3102 0
6 6 1.9264 2.5482 0
0 6 1.8022 2.7709 0
6 7 2.073 3.0438 0
6 6 2.3263 3.2345 0
7 7 2.6279 3.4774 0
8 8 2.9745 3.7692 0
0 8 2.7826 4.0422 0
