73, src: h116, dst: h144, sport: 74, dport: 74, flowsize: 20, starttime: 1000, finishtime: 1176, fct: 176, recvtput: 11.36 Gbps, sendtput: 100.0 Gbps

71, src: h106, dst: h144, sport: 72, dport: 72, flowsize: 20, starttime: 1000, finishtime: 3055, fct: 2055, recvtput: 0.97 Gbps, sendtput: 0.98 Gbps

72, src: h115, dst: h144, sport: 73, dport: 73, flowsize: 20, starttime: 1000, finishtime: 3059, fct: 2059, recvtput: 0.97 Gbps, sendtput: 0.98 Gbps

66, src: h101, dst: h144, sport: 67, dport: 67, flowsize: 20, starttime: 1000, finishtime: 3207, fct: 2207, recvtput: 0.91 Gbps, sendtput: 0.98 Gbps

42, src: h37, dst: h144, sport: 43, dport: 43, flowsize: 20, starttime: 1000, finishtime: 4064, fct: 3064, recvtput: 0.65 Gbps, sendtput: 0.66 Gbps

45, src: h40, dst: h144, sport: 46, dport: 46, flowsize: 20, starttime: 1000, finishtime: 4067, fct: 3067, recvtput: 0.65 Gbps, sendtput: 0.66 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 20, starttime: 1000, finishtime: 4078, fct: 3078, recvtput: 0.65 Gbps, sendtput: 0.66 Gbps

43, src: h38, dst: h144, sport: 44, dport: 44, flowsize: 20, starttime: 1000, finishtime: 4084, fct: 3084, recvtput: 0.65 Gbps, sendtput: 0.66 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 20, starttime: 1000, finishtime: 4104, fct: 3104, recvtput: 0.64 Gbps, sendtput: 0.66 Gbps

67, src: h102, dst: h144, sport: 68, dport: 68, flowsize: 20, starttime: 1000, finishtime: 4114, fct: 3114, recvtput: 0.64 Gbps, sendtput: 0.66 Gbps

52, src: h57, dst: h144, sport: 53, dport: 53, flowsize: 20, starttime: 1000, finishtime: 4126, fct: 3126, recvtput: 0.64 Gbps, sendtput: 0.66 Gbps

69, src: h104, dst: h144, sport: 70, dport: 70, flowsize: 20, starttime: 1000, finishtime: 4143, fct: 3143, recvtput: 0.64 Gbps, sendtput: 0.65 Gbps

68, src: h103, dst: h144, sport: 69, dport: 69, flowsize: 20, starttime: 1000, finishtime: 4147, fct: 3147, recvtput: 0.64 Gbps, sendtput: 0.65 Gbps

76, src: h119, dst: h144, sport: 77, dport: 77, flowsize: 20, starttime: 1000, finishtime: 4150, fct: 3150, recvtput: 0.63 Gbps, sendtput: 0.66 Gbps

70, src: h105, dst: h144, sport: 71, dport: 71, flowsize: 20, starttime: 1000, finishtime: 4162, fct: 3162, recvtput: 0.63 Gbps, sendtput: 0.65 Gbps

51, src: h56, dst: h144, sport: 52, dport: 52, flowsize: 20, starttime: 1000, finishtime: 5077, fct: 4077, recvtput: 0.49 Gbps, sendtput: 0.49 Gbps

60, src: h85, dst: h144, sport: 61, dport: 61, flowsize: 20, starttime: 1000, finishtime: 5079, fct: 4079, recvtput: 0.49 Gbps, sendtput: 0.49 Gbps

74, src: h117, dst: h144, sport: 75, dport: 75, flowsize: 20, starttime: 1000, finishtime: 5082, fct: 4082, recvtput: 0.49 Gbps, sendtput: 0.49 Gbps

46, src: h41, dst: h144, sport: 47, dport: 47, flowsize: 20, starttime: 1000, finishtime: 5096, fct: 4096, recvtput: 0.49 Gbps, sendtput: 0.49 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 20, starttime: 1000, finishtime: 5101, fct: 4101, recvtput: 0.49 Gbps, sendtput: 0.49 Gbps

39, src: h24, dst: h144, sport: 40, dport: 40, flowsize: 20, starttime: 1000, finishtime: 5102, fct: 4102, recvtput: 0.49 Gbps, sendtput: 0.49 Gbps

47, src: h42, dst: h144, sport: 48, dport: 48, flowsize: 20, starttime: 1000, finishtime: 5107, fct: 4107, recvtput: 0.49 Gbps, sendtput: 0.49 Gbps

41, src: h26, dst: h144, sport: 42, dport: 42, flowsize: 20, starttime: 1000, finishtime: 5109, fct: 4109, recvtput: 0.49 Gbps, sendtput: 0.49 Gbps

56, src: h71, dst: h144, sport: 57, dport: 57, flowsize: 20, starttime: 1000, finishtime: 5151, fct: 4151, recvtput: 0.48 Gbps, sendtput: 0.49 Gbps

44, src: h39, dst: h144, sport: 45, dport: 45, flowsize: 20, starttime: 1000, finishtime: 5152, fct: 4152, recvtput: 0.48 Gbps, sendtput: 0.49 Gbps

77, src: h120, dst: h144, sport: 78, dport: 78, flowsize: 20, starttime: 1000, finishtime: 5206, fct: 4206, recvtput: 0.48 Gbps, sendtput: 0.49 Gbps

55, src: h70, dst: h144, sport: 56, dport: 56, flowsize: 20, starttime: 1000, finishtime: 6095, fct: 5095, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

36, src: h21, dst: h144, sport: 37, dport: 37, flowsize: 20, starttime: 1000, finishtime: 6100, fct: 5100, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

37, src: h22, dst: h144, sport: 38, dport: 38, flowsize: 20, starttime: 1000, finishtime: 6106, fct: 5106, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

63, src: h88, dst: h144, sport: 64, dport: 64, flowsize: 20, starttime: 1000, finishtime: 6110, fct: 5110, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

40, src: h25, dst: h144, sport: 41, dport: 41, flowsize: 20, starttime: 1000, finishtime: 6112, fct: 5112, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

58, src: h73, dst: h144, sport: 59, dport: 59, flowsize: 20, starttime: 1000, finishtime: 6118, fct: 5118, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

48, src: h53, dst: h144, sport: 49, dport: 49, flowsize: 20, starttime: 1000, finishtime: 6139, fct: 5139, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

64, src: h89, dst: h144, sport: 65, dport: 65, flowsize: 20, starttime: 1000, finishtime: 6163, fct: 5163, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

38, src: h23, dst: h144, sport: 39, dport: 39, flowsize: 20, starttime: 1000, finishtime: 6169, fct: 5169, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

65, src: h90, dst: h144, sport: 66, dport: 66, flowsize: 20, starttime: 1000, finishtime: 6178, fct: 5178, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

79, src: h122, dst: h144, sport: 80, dport: 80, flowsize: 20, starttime: 1000, finishtime: 6187, fct: 5187, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

59, src: h74, dst: h144, sport: 60, dport: 60, flowsize: 20, starttime: 1000, finishtime: 6189, fct: 5189, recvtput: 0.39 Gbps, sendtput: 0.39 Gbps

