queueLength sharedOccupancy averageQueueLength averageOccupancy drop
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 0 0.0 0.0 0
0 1 0.0 0.0645 0
0 0 0.0 0.0604 0
0 1 0.0 0.121 0
0 0 0.0 0.1132 0
0 1 0.0 0.1704 0
0 0 0.0 0.1594 0
0 1 0.0 0.2136 0
0 0 0.0 0.1998 0
0 1 0.0 0.2515 0
0 0 0.0 0.2352 0
0 1 0.0 0.2846 0
0 0 0.0 0.2662 0
0 1 0.0 0.3136 0
0 0 0.0 0.2933 0
0 1 0.0 0.3389 0
0 0 0.0 0.3171 0
0 0 0.0 0.2966 0
0 1 0.0 0.342 0
0 0 0.0 0.3199 0
0 1 0.0 0.3638 0
0 0 0.0 0.3403 0
0 1 0.0 0.3829 0
0 0 0.0 0.3582 0
0 1 0.0 0.3996 0
0 0 0.0 0.3738 0
0 1 0.0 0.4142 0
0 0 0.0 0.3875 0
0 1 0.0 0.427 0
0 0 0.0 0.3995 0
0 1 0.0 0.4382 0
0 0 0.0 0.4099 0
0 1 0.0 0.448 0
0 0 0.0 0.4191 0
0 1 0.0 0.4566 0
0 0 0.0 0.4271 0
0 1 0.0 0.4641 0
0 0 0.0 0.4341 0
0 1 0.0 0.4706 0
0 0 0.0 0.4403 0
0 0 0.0 0.4119 0
0 0 0.0 0.3853 0
0 0 0.0 0.3604 0
0 0 0.0 0.3372 0
0 1 0.0 0.38 0
0 0 0.0 0.3554 0
0 1 0.0 0.397 0
0 0 0.0 0.3714 0
0 1 0.0 0.412 0
0 0 0.0 0.3854 0
0 1 0.0 0.425 0
0 0 0.0 0.3976 0
0 1 0.0 0.4365 0
0 0 0.0 0.4083 0
0 1 0.0 0.4465 0
0 0 0.0 0.4177 0
0 1 0.0 0.4553 0
0 0 0.0 0.4259 0
0 1 0.0 0.4629 0
0 0 0.0 0.4331 0
0 1 0.0 0.4696 0
0 0 0.0 0.4393 0
0 1 0.0 0.4755 0
0 0 0.0 0.4448 0
0 1 0.0 0.4806 0
0 0 0.0 0.4496 0
0 1 0.0 0.4851 0
0 0 0.0 0.4538 0
0 1 0.0 0.4891 0
0 0 0.0 0.4575 0
0 1 0.0 0.4925 0
0 0 0.0 0.4607 0
0 1 0.0 0.4955 0
0 0 0.0 0.4636 0
0 1 0.0 0.4982 0
0 0 0.0 0.466 0
0 1 0.0 0.5005 0
0 0 0.0 0.4682 0
0 1 0.0 0.5025 0
0 0 0.0 0.4701 0
0 1 0.0 0.5043 0
0 0 0.0 0.4717 0
0 1 0.0 0.5058 0
0 0 0.0 0.4732 0
0 1 0.0 0.5072 0
0 0 0.0 0.4745 0
0 0 0.0 0.4438 0
0 0 0.0 0.4152 0
0 0 0.0 0.3884 0
0 1 0.0 0.4279 0
0 0 0.0 0.4003 0
0 1 0.0 0.439 0
0 0 0.0 0.4106 0
0 1 0.0 0.4487 0
0 0 0.0 0.4197 0
0 1 0.0 0.4572 0
0 0 0.0 0.4277 0
0 1 0.0 0.4646 0
0 0 0.0 0.4346 0
0 1 0.0 0.4711 0
0 0 0.0 0.4407 0
0 1 0.0 0.4768 0
0 0 0.0 0.446 0
0 1 0.0 0.4818 0
0 0 0.0 0.4507 0
0 1 0.0 0.4861 0
0 0 0.0 0.4548 0
0 1 0.0 0.4899 0
0 0 0.0 0.4583 0
