54, src: h37, dst: h144, sport: 55, dport: 55, flowsize: 10, starttime: 1000, finishtime: 1192, fct: 192, recvtput: 4.21 Gbps, sendtput: 100.0 Gbps

91, src: h86, dst: h144, sport: 92, dport: 92, flowsize: 10, starttime: 1000, finishtime: 1194, fct: 194, recvtput: 4.15 Gbps, sendtput: 100.0 Gbps

68, src: h55, dst: h144, sport: 69, dport: 69, flowsize: 10, starttime: 1000, finishtime: 1203, fct: 203, recvtput: 3.93 Gbps, sendtput: 100.0 Gbps

72, src: h59, dst: h144, sport: 73, dport: 73, flowsize: 10, starttime: 1000, finishtime: 1204, fct: 204, recvtput: 3.9 Gbps, sendtput: 100.0 Gbps

41, src: h16, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 2278, fct: 1278, recvtput: -0.22 Gbps, sendtput: 0.84 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 2284, fct: 1284, recvtput: -0.22 Gbps, sendtput: 0.83 Gbps

56, src: h39, dst: h144, sport: 57, dport: 57, flowsize: 10, starttime: 1000, finishtime: 2286, fct: 1286, recvtput: -0.22 Gbps, sendtput: 0.83 Gbps

63, src: h46, dst: h144, sport: 64, dport: 64, flowsize: 10, starttime: 1000, finishtime: 2292, fct: 1292, recvtput: -0.23 Gbps, sendtput: 0.83 Gbps

73, src: h60, dst: h144, sport: 74, dport: 74, flowsize: 10, starttime: 1000, finishtime: 2309, fct: 1309, recvtput: -0.24 Gbps, sendtput: 0.81 Gbps

110, src: h109, dst: h144, sport: 111, dport: 111, flowsize: 10, starttime: 1000, finishtime: 2317, fct: 1317, recvtput: -0.24 Gbps, sendtput: 0.81 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 2361, fct: 1361, recvtput: -0.27 Gbps, sendtput: 0.78 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 10, starttime: 1000, finishtime: 2362, fct: 1362, recvtput: -0.27 Gbps, sendtput: 0.78 Gbps

62, src: h45, dst: h144, sport: 63, dport: 63, flowsize: 10, starttime: 1000, finishtime: 2363, fct: 1363, recvtput: -0.27 Gbps, sendtput: 0.78 Gbps

47, src: h26, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 2365, fct: 1365, recvtput: -0.27 Gbps, sendtput: 0.77 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 1000, finishtime: 2367, fct: 1367, recvtput: -0.27 Gbps, sendtput: 0.77 Gbps

50, src: h29, dst: h144, sport: 51, dport: 51, flowsize: 10, starttime: 1000, finishtime: 2368, fct: 1368, recvtput: -0.27 Gbps, sendtput: 0.77 Gbps

42, src: h21, dst: h144, sport: 43, dport: 43, flowsize: 10, starttime: 1000, finishtime: 2369, fct: 1369, recvtput: -0.27 Gbps, sendtput: 0.77 Gbps

55, src: h38, dst: h144, sport: 56, dport: 56, flowsize: 10, starttime: 1000, finishtime: 2371, fct: 1371, recvtput: -0.27 Gbps, sendtput: 0.77 Gbps

44, src: h23, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 1000, finishtime: 2372, fct: 1372, recvtput: -0.27 Gbps, sendtput: 0.77 Gbps

75, src: h62, dst: h144, sport: 76, dport: 76, flowsize: 10, starttime: 1000, finishtime: 2373, fct: 1373, recvtput: -0.27 Gbps, sendtput: 0.77 Gbps

66, src: h53, dst: h144, sport: 67, dport: 67, flowsize: 10, starttime: 1000, finishtime: 2374, fct: 1374, recvtput: -0.27 Gbps, sendtput: 0.77 Gbps

59, src: h42, dst: h144, sport: 60, dport: 60, flowsize: 10, starttime: 1000, finishtime: 2375, fct: 1375, recvtput: -0.27 Gbps, sendtput: 0.76 Gbps

53, src: h32, dst: h144, sport: 54, dport: 54, flowsize: 10, starttime: 1000, finishtime: 2376, fct: 1376, recvtput: -0.27 Gbps, sendtput: 0.76 Gbps

83, src: h74, dst: h144, sport: 84, dport: 84, flowsize: 10, starttime: 1000, finishtime: 2377, fct: 1377, recvtput: -0.27 Gbps, sendtput: 0.76 Gbps

52, src: h31, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 2378, fct: 1378, recvtput: -0.27 Gbps, sendtput: 0.76 Gbps

