73, src: h116, dst: h144, sport: 74, dport: 74, flowsize: 10, starttime: 1000, finishtime: 1142, fct: 142, recvtput: 6.04 Gbps, sendtput: 100.0 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 1187, fct: 187, recvtput: 4.35 Gbps, sendtput: 100.0 Gbps

43, src: h38, dst: h144, sport: 44, dport: 44, flowsize: 10, starttime: 1000, finishtime: 1188, fct: 188, recvtput: 4.32 Gbps, sendtput: 100.0 Gbps

52, src: h57, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 1189, fct: 189, recvtput: 4.29 Gbps, sendtput: 100.0 Gbps

76, src: h119, dst: h144, sport: 77, dport: 77, flowsize: 10, starttime: 1000, finishtime: 1190, fct: 190, recvtput: 4.26 Gbps, sendtput: 100.0 Gbps

71, src: h106, dst: h144, sport: 72, dport: 72, flowsize: 10, starttime: 1000, finishtime: 2080, fct: 1080, recvtput: -0.07 Gbps, sendtput: 0.96 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 2157, fct: 1157, recvtput: -0.14 Gbps, sendtput: 0.92 Gbps

51, src: h56, dst: h144, sport: 52, dport: 52, flowsize: 10, starttime: 1000, finishtime: 2166, fct: 1166, recvtput: -0.14 Gbps, sendtput: 0.92 Gbps

42, src: h37, dst: h144, sport: 43, dport: 43, flowsize: 10, starttime: 1000, finishtime: 2223, fct: 1223, recvtput: -0.18 Gbps, sendtput: 0.87 Gbps

39, src: h24, dst: h144, sport: 40, dport: 40, flowsize: 10, starttime: 1000, finishtime: 2224, fct: 1224, recvtput: -0.18 Gbps, sendtput: 0.86 Gbps

41, src: h26, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 2225, fct: 1225, recvtput: -0.18 Gbps, sendtput: 0.86 Gbps

37, src: h22, dst: h144, sport: 38, dport: 38, flowsize: 10, starttime: 1000, finishtime: 2227, fct: 1227, recvtput: -0.19 Gbps, sendtput: 0.85 Gbps

47, src: h42, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 2230, fct: 1230, recvtput: -0.19 Gbps, sendtput: 0.85 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 1000, finishtime: 2233, fct: 1233, recvtput: -0.19 Gbps, sendtput: 0.85 Gbps

70, src: h105, dst: h144, sport: 71, dport: 71, flowsize: 10, starttime: 1000, finishtime: 2234, fct: 1234, recvtput: -0.19 Gbps, sendtput: 0.84 Gbps

56, src: h71, dst: h144, sport: 57, dport: 57, flowsize: 10, starttime: 1000, finishtime: 2236, fct: 1236, recvtput: -0.19 Gbps, sendtput: 0.84 Gbps

44, src: h39, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 1000, finishtime: 2238, fct: 1238, recvtput: -0.19 Gbps, sendtput: 0.84 Gbps

60, src: h85, dst: h144, sport: 61, dport: 61, flowsize: 10, starttime: 1000, finishtime: 2239, fct: 1239, recvtput: -0.19 Gbps, sendtput: 0.84 Gbps

69, src: h104, dst: h144, sport: 70, dport: 70, flowsize: 10, starttime: 1000, finishtime: 2240, fct: 1240, recvtput: -0.19 Gbps, sendtput: 0.84 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 1000, finishtime: 2271, fct: 1271, recvtput: -0.21 Gbps, sendtput: 0.81 Gbps

36, src: h21, dst: h144, sport: 37, dport: 37, flowsize: 10, starttime: 1000, finishtime: 2272, fct: 1272, recvtput: -0.21 Gbps, sendtput: 0.8 Gbps

48, src: h53, dst: h144, sport: 49, dport: 49, flowsize: 10, starttime: 1000, finishtime: 2275, fct: 1275, recvtput: -0.22 Gbps, sendtput: 0.8 Gbps

77, src: h120, dst: h144, sport: 78, dport: 78, flowsize: 10, starttime: 1000, finishtime: 2276, fct: 1276, recvtput: -0.22 Gbps, sendtput: 0.8 Gbps

75, src: h118, dst: h144, sport: 76, dport: 76, flowsize: 10, starttime: 1000, finishtime: 2278, fct: 1278, recvtput: -0.22 Gbps, sendtput: 0.8 Gbps

38, src: h23, dst: h144, sport: 39, dport: 39, flowsize: 10, starttime: 1000, finishtime: 2279, fct: 1279, recvtput: -0.22 Gbps, sendtput: 0.8 Gbps

49, src: h54, dst: h144, sport: 50, dport: 50, flowsize: 10, starttime: 1000, finishtime: 2281, fct: 1281, recvtput: -0.22 Gbps, sendtput: 0.8 Gbps

61, src: h86, dst: h144, sport: 62, dport: 62, flowsize: 10, starttime: 1000, finishtime: 2285, fct: 1285, recvtput: -0.22 Gbps, sendtput: 0.79 Gbps

55, src: h70, dst: h144, sport: 56, dport: 56, flowsize: 10, starttime: 1000, finishtime: 2312, fct: 1312, recvtput: -0.24 Gbps, sendtput: 0.78 Gbps

