73, src: h116, dst: h144, sport: 74, dport: 74, flowsize: 99, starttime: 1000, finishtime: 2457, fct: 1457, recvtput: 6.79 Gbps, sendtput: 6.9 Gbps

76, src: h119, dst: h144, sport: 77, dport: 77, flowsize: 99, starttime: 1000, finishtime: 5693, fct: 4693, recvtput: 2.11 Gbps, sendtput: 2.12 Gbps

52, src: h57, dst: h144, sport: 53, dport: 53, flowsize: 99, starttime: 1000, finishtime: 5786, fct: 4786, recvtput: 2.07 Gbps, sendtput: 2.08 Gbps

43, src: h38, dst: h144, sport: 44, dport: 44, flowsize: 99, starttime: 1000, finishtime: 6055, fct: 5055, recvtput: 1.96 Gbps, sendtput: 1.97 Gbps

77, src: h120, dst: h144, sport: 78, dport: 78, flowsize: 99, starttime: 1000, finishtime: 6731, fct: 5731, recvtput: 1.73 Gbps, sendtput: 1.73 Gbps

71, src: h106, dst: h144, sport: 72, dport: 72, flowsize: 99, starttime: 1000, finishtime: 7217, fct: 6217, recvtput: 1.59 Gbps, sendtput: 1.6 Gbps

41, src: h26, dst: h144, sport: 42, dport: 42, flowsize: 99, starttime: 1000, finishtime: 7795, fct: 6795, recvtput: 1.46 Gbps, sendtput: 1.46 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 99, starttime: 1000, finishtime: 7833, fct: 6833, recvtput: 1.45 Gbps, sendtput: 1.45 Gbps

38, src: h23, dst: h144, sport: 39, dport: 39, flowsize: 99, starttime: 1000, finishtime: 7899, fct: 6899, recvtput: 1.43 Gbps, sendtput: 1.44 Gbps

56, src: h71, dst: h144, sport: 57, dport: 57, flowsize: 99, starttime: 1000, finishtime: 7939, fct: 6939, recvtput: 1.43 Gbps, sendtput: 1.43 Gbps

70, src: h105, dst: h144, sport: 71, dport: 71, flowsize: 99, starttime: 1000, finishtime: 7954, fct: 6954, recvtput: 1.42 Gbps, sendtput: 1.43 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 99, starttime: 1000, finishtime: 8011, fct: 7011, recvtput: 1.41 Gbps, sendtput: 1.42 Gbps

75, src: h118, dst: h144, sport: 76, dport: 76, flowsize: 99, starttime: 1000, finishtime: 8824, fct: 7824, recvtput: 1.27 Gbps, sendtput: 1.27 Gbps

51, src: h56, dst: h144, sport: 52, dport: 52, flowsize: 99, starttime: 1000, finishtime: 8908, fct: 7908, recvtput: 1.25 Gbps, sendtput: 1.26 Gbps

