34, src: h22, dst: h144, sport: 35, dport: 35, flowsize: 99, starttime: 1000, finishtime: 1406, fct: 406, recvtput: 24.38 Gbps, sendtput: 25.78 Gbps

47, src: h87, dst: h144, sport: 48, dport: 48, flowsize: 99, starttime: 1000, finishtime: 4513, fct: 3513, recvtput: 2.82 Gbps, sendtput: 2.84 Gbps

46, src: h86, dst: h144, sport: 47, dport: 47, flowsize: 99, starttime: 1000, finishtime: 4864, fct: 3864, recvtput: 2.56 Gbps, sendtput: 2.58 Gbps

43, src: h70, dst: h144, sport: 44, dport: 44, flowsize: 99, starttime: 1000, finishtime: 6688, fct: 5688, recvtput: 1.74 Gbps, sendtput: 1.75 Gbps

39, src: h53, dst: h144, sport: 40, dport: 40, flowsize: 99, starttime: 1000, finishtime: 6727, fct: 5727, recvtput: 1.73 Gbps, sendtput: 1.74 Gbps

51, src: h115, dst: h144, sport: 52, dport: 52, flowsize: 99, starttime: 1000, finishtime: 6772, fct: 5772, recvtput: 1.72 Gbps, sendtput: 1.72 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 99, starttime: 1000, finishtime: 7744, fct: 6744, recvtput: 1.47 Gbps, sendtput: 1.47 Gbps

45, src: h85, dst: h144, sport: 46, dport: 46, flowsize: 99, starttime: 1000, finishtime: 7774, fct: 6774, recvtput: 1.46 Gbps, sendtput: 1.47 Gbps

55, src: h119, dst: h144, sport: 56, dport: 56, flowsize: 99, starttime: 1000, finishtime: 8108, fct: 7108, recvtput: 1.39 Gbps, sendtput: 1.4 Gbps

54, src: h118, dst: h144, sport: 55, dport: 55, flowsize: 99, starttime: 1000, finishtime: 8802, fct: 7802, recvtput: 1.27 Gbps, sendtput: 1.27 Gbps

44, src: h71, dst: h144, sport: 45, dport: 45, flowsize: 99, starttime: 1000, finishtime: 9792, fct: 8792, recvtput: 1.13 Gbps, sendtput: 1.13 Gbps

40, src: h54, dst: h144, sport: 41, dport: 41, flowsize: 99, starttime: 1000, finishtime: 9894, fct: 8894, recvtput: 1.11 Gbps, sendtput: 1.12 Gbps

35, src: h23, dst: h144, sport: 36, dport: 36, flowsize: 99, starttime: 1000, finishtime: 10008, fct: 9008, recvtput: 1.1 Gbps, sendtput: 1.1 Gbps

49, src: h102, dst: h144, sport: 50, dport: 50, flowsize: 99, starttime: 1000, finishtime: 10041, fct: 9041, recvtput: 1.1 Gbps, sendtput: 1.1 Gbps

22, src: h114, dst: h136, sport: 23, dport: 23, flowsize: 5000, starttime: 0, finishtime: 10340, fct: 10340, recvtput: 48.36 Gbps, sendtput: 48.46 Gbps

0, src: h1, dst: h129, sport: 1, dport: 1, flowsize: 5000, starttime: 0, finishtime: 10637, fct: 10637, recvtput: 47.01 Gbps, sendtput: 47.22 Gbps

37, src: h38, dst: h144, sport: 38, dport: 38, flowsize: 99, starttime: 1000, finishtime: 10807, fct: 9807, recvtput: 1.01 Gbps, sendtput: 1.01 Gbps

50, src: h103, dst: h144, sport: 51, dport: 51, flowsize: 99, starttime: 1000, finishtime: 10881, fct: 9881, recvtput: 1.0 Gbps, sendtput: 1.0 Gbps

38, src: h39, dst: h144, sport: 39, dport: 39, flowsize: 99, starttime: 1000, finishtime: 10883, fct: 9883, recvtput: 1.0 Gbps, sendtput: 1.0 Gbps

41, src: h55, dst: h144, sport: 42, dport: 42, flowsize: 99, starttime: 1000, finishtime: 10890, fct: 9890, recvtput: 1.0 Gbps, sendtput: 1.0 Gbps

52, src: h116, dst: h144, sport: 53, dport: 53, flowsize: 99, starttime: 1000, finishtime: 10893, fct: 9893, recvtput: 1.0 Gbps, sendtput: 1.0 Gbps

33, src: h21, dst: h144, sport: 34, dport: 34, flowsize: 99, starttime: 1000, finishtime: 10906, fct: 9906, recvtput: 1.0 Gbps, sendtput: 1.0 Gbps

11, src: h50, dst: h140, sport: 12, dport: 12, flowsize: 5000, starttime: 0, finishtime: 11404, fct: 11404, recvtput: 43.84 Gbps, sendtput: 43.93 Gbps

36, src: h37, dst: h144, sport: 37, dport: 37, flowsize: 99, starttime: 1000, finishtime: 11664, fct: 10664, recvtput: 0.93 Gbps, sendtput: 0.93 Gbps

53, src: h117, dst: h144, sport: 54, dport: 54, flowsize: 99, starttime: 1000, finishtime: 11772, fct: 10772, recvtput: 0.92 Gbps, sendtput: 0.92 Gbps

48, src: h101, dst: h144, sport: 49, dport: 49, flowsize: 99, starttime: 1000, finishtime: 11800, fct: 10800, recvtput: 0.92 Gbps, sendtput: 0.92 Gbps

28, src: h84, dst: h142, sport: 29, dport: 29, flowsize: 5000, starttime: 0, finishtime: 11906, fct: 11906, recvtput: 42.0 Gbps, sendtput: 42.12 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 99, starttime: 1000, finishtime: 12067, fct: 11067, recvtput: 0.89 Gbps, sendtput: 0.9 Gbps

18, src: h51, dst: h132, sport: 19, dport: 19, flowsize: 5000, starttime: 0, finishtime: 12080, fct: 12080, recvtput: 41.39 Gbps, sendtput: 41.47 Gbps

42, src: h69, dst: h144, sport: 43, dport: 43, flowsize: 99, starttime: 1000, finishtime: 12781, fct: 11781, recvtput: 0.84 Gbps, sendtput: 0.84 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 99, starttime: 1000, finishtime: 12796, fct: 11796, recvtput: 0.84 Gbps, sendtput: 0.84 Gbps

