87, src: h104, dst: h144, sport: 88, dport: 88, flowsize: 10, starttime: 1000, finishtime: 2033, fct: 1033, recvtput: 0.97 Gbps, sendtput: 0.99 Gbps

56, src: h45, dst: h144, sport: 57, dport: 57, flowsize: 10, starttime: 1000, finishtime: 2121, fct: 1121, recvtput: 0.89 Gbps, sendtput: 0.96 Gbps

66, src: h69, dst: h144, sport: 67, dport: 67, flowsize: 10, starttime: 1000, finishtime: 2215, fct: 1215, recvtput: 0.82 Gbps, sendtput: 0.89 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 2307, fct: 1307, recvtput: 0.77 Gbps, sendtput: 0.82 Gbps

40, src: h22, dst: h144, sport: 41, dport: 41, flowsize: 10, starttime: 1000, finishtime: 2309, fct: 1309, recvtput: 0.76 Gbps, sendtput: 0.82 Gbps

45, src: h27, dst: h144, sport: 46, dport: 46, flowsize: 10, starttime: 1000, finishtime: 2311, fct: 1311, recvtput: 0.76 Gbps, sendtput: 0.82 Gbps

37, src: h12, dst: h144, sport: 38, dport: 38, flowsize: 10, starttime: 1000, finishtime: 2317, fct: 1317, recvtput: 0.76 Gbps, sendtput: 0.82 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 1000, finishtime: 2324, fct: 1324, recvtput: 0.76 Gbps, sendtput: 0.81 Gbps

86, src: h103, dst: h144, sport: 87, dport: 87, flowsize: 10, starttime: 1000, finishtime: 2334, fct: 1334, recvtput: 0.75 Gbps, sendtput: 0.8 Gbps

90, src: h107, dst: h144, sport: 91, dport: 91, flowsize: 10, starttime: 1000, finishtime: 2335, fct: 1335, recvtput: 0.75 Gbps, sendtput: 0.8 Gbps

78, src: h88, dst: h144, sport: 79, dport: 79, flowsize: 10, starttime: 1000, finishtime: 2337, fct: 1337, recvtput: 0.75 Gbps, sendtput: 0.8 Gbps

47, src: h29, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 2392, fct: 1392, recvtput: 0.72 Gbps, sendtput: 0.77 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 2393, fct: 1393, recvtput: 0.72 Gbps, sendtput: 0.77 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 10, starttime: 1000, finishtime: 2394, fct: 1394, recvtput: 0.72 Gbps, sendtput: 0.77 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 1000, finishtime: 2396, fct: 1396, recvtput: 0.72 Gbps, sendtput: 0.76 Gbps

41, src: h23, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 2398, fct: 1398, recvtput: 0.72 Gbps, sendtput: 0.76 Gbps

48, src: h37, dst: h144, sport: 49, dport: 49, flowsize: 10, starttime: 1000, finishtime: 2400, fct: 1400, recvtput: 0.71 Gbps, sendtput: 0.76 Gbps

43, src: h25, dst: h144, sport: 44, dport: 44, flowsize: 10, starttime: 1000, finishtime: 2401, fct: 1401, recvtput: 0.71 Gbps, sendtput: 0.76 Gbps

39, src: h21, dst: h144, sport: 40, dport: 40, flowsize: 10, starttime: 1000, finishtime: 2402, fct: 1402, recvtput: 0.71 Gbps, sendtput: 0.75 Gbps

62, src: h58, dst: h144, sport: 63, dport: 63, flowsize: 10, starttime: 1000, finishtime: 2404, fct: 1404, recvtput: 0.71 Gbps, sendtput: 0.75 Gbps

52, src: h41, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 2405, fct: 1405, recvtput: 0.71 Gbps, sendtput: 0.75 Gbps

53, src: h42, dst: h144, sport: 54, dport: 54, flowsize: 10, starttime: 1000, finishtime: 2406, fct: 1406, recvtput: 0.71 Gbps, sendtput: 0.75 Gbps

50, src: h39, dst: h144, sport: 51, dport: 51, flowsize: 10, starttime: 1000, finishtime: 2408, fct: 1408, recvtput: 0.71 Gbps, sendtput: 0.75 Gbps

64, src: h60, dst: h144, sport: 65, dport: 65, flowsize: 10, starttime: 1000, finishtime: 2409, fct: 1409, recvtput: 0.71 Gbps, sendtput: 0.75 Gbps

55, src: h44, dst: h144, sport: 56, dport: 56, flowsize: 10, starttime: 1000, finishtime: 2410, fct: 1410, recvtput: 0.71 Gbps, sendtput: 0.74 Gbps

44, src: h26, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 1000, finishtime: 2411, fct: 1411, recvtput: 0.71 Gbps, sendtput: 0.74 Gbps

49, src: h38, dst: h144, sport: 50, dport: 50, flowsize: 10, starttime: 1000, finishtime: 2463, fct: 1463, recvtput: 0.68 Gbps, sendtput: 0.71 Gbps

59, src: h55, dst: h144, sport: 60, dport: 60, flowsize: 10, starttime: 1000, finishtime: 2509, fct: 1509, recvtput: 0.66 Gbps, sendtput: 0.68 Gbps

61, src: h57, dst: h144, sport: 62, dport: 62, flowsize: 10, starttime: 1000, finishtime: 2511, fct: 1511, recvtput: 0.66 Gbps, sendtput: 0.68 Gbps

67, src: h70, dst: h144, sport: 68, dport: 68, flowsize: 10, starttime: 1000, finishtime: 2513, fct: 1513, recvtput: 0.66 Gbps, sendtput: 0.68 Gbps

69, src: h72, dst: h144, sport: 70, dport: 70, flowsize: 10, starttime: 1000, finishtime: 2515, fct: 1515, recvtput: 0.66 Gbps, sendtput: 0.68 Gbps

57, src: h53, dst: h144, sport: 58, dport: 58, flowsize: 10, starttime: 1000, finishtime: 2517, fct: 1517, recvtput: 0.66 Gbps, sendtput: 0.68 Gbps

60, src: h56, dst: h144, sport: 61, dport: 61, flowsize: 10, starttime: 1000, finishtime: 2519, fct: 1519, recvtput: 0.66 Gbps, sendtput: 0.68 Gbps

58, src: h54, dst: h144, sport: 59, dport: 59, flowsize: 10, starttime: 1000, finishtime: 2521, fct: 1521, recvtput: 0.66 Gbps, sendtput: 0.68 Gbps

95, src: h117, dst: h144, sport: 96, dport: 96, flowsize: 10, starttime: 1000, finishtime: 2522, fct: 1522, recvtput: 0.66 Gbps, sendtput: 0.68 Gbps

89, src: h106, dst: h144, sport: 90, dport: 90, flowsize: 10, starttime: 1000, finishtime: 2523, fct: 1523, recvtput: 0.66 Gbps, sendtput: 0.68 Gbps

73, src: h76, dst: h144, sport: 74, dport: 74, flowsize: 10, starttime: 1000, finishtime: 2531, fct: 1531, recvtput: 0.65 Gbps, sendtput: 0.68 Gbps

70, src: h73, dst: h144, sport: 71, dport: 71, flowsize: 10, starttime: 1000, finishtime: 2533, fct: 1533, recvtput: 0.65 Gbps, sendtput: 0.68 Gbps

75, src: h85, dst: h144, sport: 76, dport: 76, flowsize: 10, starttime: 1000, finishtime: 2536, fct: 1536, recvtput: 0.65 Gbps, sendtput: 0.68 Gbps

79, src: h89, dst: h144, sport: 80, dport: 80, flowsize: 10, starttime: 1000, finishtime: 2537, fct: 1537, recvtput: 0.65 Gbps, sendtput: 0.68 Gbps

88, src: h105, dst: h144, sport: 89, dport: 89, flowsize: 10, starttime: 1000, finishtime: 2538, fct: 1538, recvtput: 0.65 Gbps, sendtput: 0.68 Gbps

77, src: h87, dst: h144, sport: 78, dport: 78, flowsize: 10, starttime: 1000, finishtime: 2539, fct: 1539, recvtput: 0.65 Gbps, sendtput: 0.68 Gbps

76, src: h86, dst: h144, sport: 77, dport: 77, flowsize: 10, starttime: 1000, finishtime: 2541, fct: 1541, recvtput: 0.65 Gbps, sendtput: 0.67 Gbps

65, src: h61, dst: h144, sport: 66, dport: 66, flowsize: 10, starttime: 1000, finishtime: 2547, fct: 1547, recvtput: 0.65 Gbps, sendtput: 0.67 Gbps

101, src: h123, dst: h144, sport: 102, dport: 102, flowsize: 10, starttime: 1000, finishtime: 2552, fct: 1552, recvtput: 0.64 Gbps, sendtput: 0.67 Gbps

85, src: h102, dst: h144, sport: 86, dport: 86, flowsize: 10, starttime: 1000, finishtime: 2557, fct: 1557, recvtput: 0.64 Gbps, sendtput: 0.67 Gbps

54, src: h43, dst: h144, sport: 55, dport: 55, flowsize: 10, starttime: 1000, finishtime: 2564, fct: 1564, recvtput: 0.64 Gbps, sendtput: 0.67 Gbps

35, src: h10, dst: h144, sport: 36, dport: 36, flowsize: 10, starttime: 1000, finishtime: 2566, fct: 1566, recvtput: 0.64 Gbps, sendtput: 0.67 Gbps

33, src: h8, dst: h144, sport: 34, dport: 34, flowsize: 10, starttime: 1000, finishtime: 2592, fct: 1592, recvtput: 0.63 Gbps, sendtput: 0.65 Gbps

71, src: h74, dst: h144, sport: 72, dport: 72, flowsize: 10, starttime: 1000, finishtime: 2593, fct: 1593, recvtput: 0.63 Gbps, sendtput: 0.65 Gbps

68, src: h71, dst: h144, sport: 69, dport: 69, flowsize: 10, starttime: 1000, finishtime: 2594, fct: 1594, recvtput: 0.63 Gbps, sendtput: 0.65 Gbps

